UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,4.2,2020,50,4268346,2150244,2118102,1685012,1614215,267842,292066,26071,24388,132280,146466,5334,5004,33705,35963,1713355,1644122,278511,304536,40734,40009,145206,160238,9452,9187,1769845,1759809,1344176,1294799,252695,275538,14280,14512,128750,142907,3994,3837,25950,28216,1365735,1318087,260105,284566,24954,26310,139856,154653,7344,7253,380399,358293,340836,319416,15147,16528,11791,9876,3530,3559,1340,1167,7755,7747,347620,326035,18406,19970,15780,13699,5350,5585,2108,1934
R,4.2,2020,51,4134311,2078200,2056111,1634419,1573806,254331,278767,25056,23429,128792,141968,4633,4740,30969,33401,1660555,1601626,263672,290065,39017,38470,140525,154436,8380,8639,1721422,1718053,1314347,1272524,239975,263032,14084,14040,125578,138706,3474,3553,23964,26198,1334375,1294108,246394,271143,24459,25442,135687,149481,6509,6752,356778,338058,320072,301282,14356,15735,10972,9389,3214,3262,1159,1187,7005,7203,326180,307518,17278,18922,14558,13028,4838,4955,1871,1887
R,4.2,2020,52,4044528,2029494,2015034,1599052,1542641,253364,279329,24264,23298,118659,133049,4653,4607,29502,32110,1623819,1569203,262319,290216,37782,37972,129778,144820,8135,8531,1681600,1684307,1286958,1247576,239139,263789,13630,14229,115605,129984,3480,3521,22788,25208,1305833,1268192,245260,271605,23644,25435,125203,140087,6372,6761,347894,330727,312094,295065,14225,15540,10634,9069,3054,3065,1173,1086,6714,6902,317986,301011,17059,18611,14138,12537,4575,4733,1763,1770
R,4.2,2020,53,4094817,2046360,2048457,1621046,1580225,254127,282829,23926,23286,113778,126291,4767,4571,28716,31255,1644928,1606083,262808,293501,37383,37880,124428,137464,8371,8290,1710837,1726885,1319428,1293066,240633,267922,13881,14605,110839,123325,3642,3475,22414,24492,1337820,1313098,246601,275555,24089,25741,120012,132900,6642,6555,335523,321572,301618,287159,13494,14907,10045,8681,2939,2966,1125,1096,6302,6763,307108,292985,16207,17946,13294,12139,4416,4564,1729,1735
R,4.2,2020,54,4162551,2075789,2086762,1641636,1608271,262266,291370,24278,23581,114552,127789,4597,4544,28460,31207,1665260,1634078,270817,301665,37987,38532,124784,138899,8183,8354,1745248,1769912,1345033,1325671,248618,276425,14247,14959,111677,124743,3531,3558,22142,24556,1363154,1345720,254477,283806,24672,26569,120489,134243,6501,6684,330541,316850,296603,282600,13648,14945,10031,8622,2875,3046,1066,986,6318,6651,302106,288358,16340,17859,13315,11963,4295,4656,1682,1670
R,4.2,2020,55,4340891,2153807,2187084,1714159,1698661,267567,299897,24728,24506,113692,127401,4705,4760,28956,31859,1738239,1724927,275960,310269,39003,40246,124122,138408,8264,8642,1830487,1872369,1423831,1417746,254407,285133,15033,15968,110833,124494,3677,3727,22706,25301,1442459,1438321,260184,292617,25966,28360,119849,133983,6621,6977,323320,314715,290328,280915,13160,14764,9695,8538,2859,2907,1028,1033,6250,6558,295780,286606,15776,17652,13037,11886,4273,4425,1643,1665
R,4.2,2020,56,4405707,2184210,2221497,1747900,1735234,264015,295231,24264,24331,114862,130372,4455,4572,28714,31757,1771682,1761346,272123,305178,38751,40244,125097,141389,8129,8520,1876086,1917455,1471566,1464143,251103,280956,15020,15899,112152,127546,3469,3592,22776,25319,1490244,1484715,256761,288123,26316,28589,120997,136987,6530,6860,308124,304042,276334,271091,12912,14275,9244,8432,2710,2826,986,980,5938,6438,281438,276631,15362,17055,12435,11655,4100,4402,1599,1660
R,4.2,2020,57,4400003,2173536,2226467,1742994,1745870,260339,293156,23852,24020,113840,127517,4318,4524,28193,31380,1766497,1771611,268066,303051,38006,40085,123952,138142,7784,8308,1878406,1931858,1477807,1482811,248246,279664,15006,15892,111220,124789,3392,3604,22735,25098,1496564,1503134,253691,286786,26305,28706,120062,133975,6334,6749,295130,294609,265187,263059,12093,13492,8846,8128,2620,2728,926,920,5458,6282,269933,268477,14375,16265,11701,11379,3890,4167,1450,1559
R,4.2,2020,58,4431873,2187427,2244446,1771877,1776189,256392,291239,23549,24043,103404,117733,4313,4297,27892,30945,1795075,1801490,263935,301034,37848,40194,113302,128105,7829,8001,1904305,1963496,1517405,1525403,244860,278513,15116,16188,100978,115092,3473,3409,22473,24891,1535942,1545550,250150,285600,26531,29267,109589,124007,6420,6466,283122,280950,254472,250786,11532,12726,8433,7855,2426,2641,840,888,5419,6054,259133,255940,13785,15434,11317,10927,3713,4098,1409,1535
R,4.2,2020,59,4396978,2162860,2234118,1752000,1768730,253912,288852,22799,23473,102559,118924,4146,4267,27444,29872,1774825,1793179,261150,297951,37050,39240,112287,128996,7521,7907,1894098,1962501,1510700,1525748,242967,276500,14668,16164,100149,116332,3344,3456,22270,24301,1528997,1545409,248148,283214,26116,29031,108699,125052,6177,6521,268762,271617,241300,242982,10945,12352,8131,7309,2410,2592,802,811,5174,5571,245828,247770,13002,14737,10934,10209,3588,3944,1344,1386
R,4.2,2020,60,4322635,2124438,2198197,1719129,1737568,250595,286552,22215,23091,101487,117602,4200,4036,26812,29348,1741506,1761473,257745,295742,36152,38743,111020,127221,7473,7582,1865860,1938385,1487146,1505752,239925,274550,14480,15953,99187,115140,3354,3237,21768,23753,1505172,1524857,244984,281327,25692,28689,107547,123414,6087,6177,258578,259812,231983,231816,10670,12002,7735,7138,2300,2462,846,799,5044,5595,236334,236616,12761,14415,10460,10054,3473,3807,1386,1405
R,4.2,2020,61,4253340,2078871,2174469,1691916,1729226,239683,276614,20541,21889,97738,115252,3779,3826,25214,27662,1712861,1751910,246299,284913,33943,37041,106508,124275,6789,7033,1843135,1930837,1480338,1511354,229728,265383,13699,15240,95652,113013,3068,3137,20650,22710,1497363,1529808,234434,271512,24672,27782,103336,120886,5588,5859,235736,243632,211578,217872,9955,11231,6842,6649,2086,2239,711,689,4564,4952,215498,222102,11865,13401,9271,9259,3172,3389,1201,1174
R,4.2,2020,62,4227207,2060794,2166413,1683311,1731084,232564,269867,20252,21416,96212,113204,3630,3745,24825,27097,1703869,1753154,239078,278150,33579,36332,104825,121884,6601,6920,1834769,1930125,1480490,1519508,223154,259112,13516,15149,94182,111133,2974,3034,20453,22189,1497284,1537368,227865,265277,24514,27464,101811,118649,5464,5714,226025,236288,202821,211576,9410,10755,6736,6267,2030,2071,656,711,4372,4908,206585,215786,11213,12873,9065,8868,3014,3235,1137,1206
R,4.2,2020,63,4084392,1981997,2102395,1621987,1679589,220935,262744,19205,20408,93124,110204,3472,3445,23274,26005,1641311,1700949,227065,270513,31970,35161,100959,118183,6213,6492,1770990,1878552,1432799,1479386,212010,252356,12851,14470,91286,108146,2820,2848,19224,21346,1448611,1496716,216434,258052,23402,26773,98233,115069,5157,5413,211007,223843,189188,200203,8925,10388,6354,5938,1838,2058,652,597,4050,4659,192700,204233,10631,12461,8568,8388,2726,3114,1056,1079
R,4.2,2020,64,3955445,1906822,2048623,1563242,1639073,209416,252015,18251,19964,90638,109168,3165,3491,22110,24912,1581591,1659341,215212,259537,30310,34029,98072,117037,5808,6371,1706439,1832335,1383537,1445575,200912,242127,12239,14246,88879,107135,2612,2879,18260,20373,1398555,1461975,205063,247621,22200,25943,95470,113919,4878,5273,200383,216288,179705,193498,8504,9888,6012,5718,1759,2033,553,612,3850,4539,183036,197366,10149,11916,8110,8086,2602,3118,930,1098
R,4.2,2020,65,3849457,1848718,2000739,1521916,1606887,197820,240914,17104,18432,87800,107746,3065,3272,21013,23488,1539284,1625969,203272,248038,28814,31740,94822,114978,5576,6028,1661131,1795499,1352945,1422002,190050,232051,11839,13444,86141,105931,2555,2697,17601,19374,1367379,1437524,194032,237369,21703,24597,92394,112234,4684,5041,187587,205240,168971,184885,7770,8863,5265,4988,1659,1815,510,575,3412,4114,171905,188445,9240,10669,7111,7143,2428,2744,892,987
R,4.2,2020,66,3694229,1764291,1929938,1463475,1560943,180986,226382,15813,17300,81862,100301,2717,3006,19438,22006,1479620,1578829,185928,232907,26895,30077,88140,106995,4968,5601,1593339,1739669,1309521,1389667,173762,218102,11038,12621,80470,98621,2254,2491,16294,18167,1322966,1404256,177358,222908,20448,23327,86020,104473,4191,4710,170952,190269,153954,171276,7224,8280,4775,4679,1392,1680,463,515,3144,3839,156654,174573,8570,9999,6447,6750,2120,2522,777,891
R,4.2,2020,67,3563938,1693849,1870089,1410818,1518341,168199,213470,14494,16298,79703,98575,2697,2895,17938,20510,1425683,1535039,172706,219435,24647,28225,85611,104849,4867,5367,1536570,1691348,1269042,1357102,161562,205699,10204,11977,78368,96986,2303,2420,15091,17164,1281439,1370944,164841,210208,18835,22137,83614,102428,4169,4511,157279,178741,141776,161239,6637,7771,4290,4321,1335,1589,394,475,2847,3346,144244,164095,7865,9227,5812,6088,1997,2421,698,856
R,4.2,2020,68,3444211,1631728,1812483,1368485,1478756,158093,205199,13547,15304,72488,91287,2394,2758,16721,19179,1382321,1494491,162287,210770,23348,26752,77697,96811,4449,5014,1483962,1645086,1234743,1327785,152161,197749,9692,11362,71264,89846,2031,2331,14071,16013,1246312,1340742,155231,201949,17991,21135,75903,94659,3783,4262,147766,167397,133742,150971,5932,7450,3855,3942,1224,1441,363,427,2650,3166,136009,153749,7056,8821,5357,5617,1794,2152,666,752
R,4.2,2020,69,3210590,1509173,1701417,1258519,1379336,149349,196478,12786,14413,70380,90748,2282,2448,15857,17994,1271640,1393904,153333,201827,22052,25098,75391,96073,4231,4645,1371178,1541896,1133846,1235366,143600,189560,9200,10568,69190,89289,1947,2079,13395,15034,1144854,1247395,146518,193616,17141,19688,73628,93892,3627,3909,137995,159521,124673,143970,5749,6918,3586,3845,1190,1459,335,369,2462,2960,126786,146509,6815,8211,4911,5410,1763,2181,604,736
R,4.2,2020,70,3120136,1463553,1656583,1221941,1345386,141522,187460,12301,13579,70595,90428,2340,2517,14854,17213,1234220,1359294,145269,192618,21146,23791,75114,95406,4174,4608,1334230,1505487,1104945,1208831,136216,180826,8997,10142,69533,89127,1966,2132,12573,14429,1115292,1220363,139031,184728,16555,18915,73510,93443,3539,3930,129323,151096,116996,136555,5306,6634,3304,3437,1062,1301,374,385,2281,2784,118928,138931,6238,7890,4591,4876,1604,1963,635,678
R,4.2,2020,71,3034032,1419213,1614819,1195506,1325219,130125,175224,11447,12768,66048,83043,2177,2362,13910,16203,1206998,1338475,133550,179931,19770,22603,70317,87636,3876,4259,1300697,1473744,1088116,1197436,125374,169201,8445,9584,65068,81830,1848,2019,11846,13674,1097837,1208521,127952,172780,15638,18121,68843,85804,3308,3632,118516,141075,107390,127783,4751,6023,3002,3184,980,1213,329,343,2064,2529,109161,129954,5598,7151,4132,4482,1474,1832,568,627
R,4.2,2020,72,3033886,1418953,1614933,1209671,1343759,121447,164151,10786,12028,61539,77097,1975,2106,13535,15792,1220939,1356768,124831,168671,19016,21622,65482,81537,3597,3958,1305677,1479873,1106923,1221244,116943,158462,7968,9130,60592,75951,1694,1788,11557,13298,1116488,1232094,119509,161903,15112,17408,64057,79813,3095,3373,113276,135060,102748,122515,4504,5689,2818,2898,947,1146,281,318,1978,2494,104451,124674,5322,6768,3904,4214,1425,1724,502,585
R,4.2,2020,73,3015389,1418736,1596653,1222206,1343284,113100,151635,10474,11614,58225,73060,1811,1875,12920,15185,1233085,1355895,116154,155849,18459,20946,61880,77241,3378,3635,1311873,1468386,1124875,1226775,109009,146225,7857,8894,57475,71968,1557,1593,11100,12931,1134195,1237417,111322,149470,14886,17020,60661,75646,2897,3123,106863,128267,97331,116509,4091,5410,2617,2720,750,1092,254,282,1820,2254,98890,118478,4832,6379,3573,3926,1219,1595,481,512
R,4.2,2020,74,2159944,990752,1169192,838809,966277,85805,121607,7776,8950,46978,58945,1598,1673,9786,11740,846872,975892,88257,124950,13569,15799,50001,62438,2937,3174,903646,1058876,759661,866046,82352,116928,5653,6638,46318,58059,1377,1444,8285,9761,766464,873969,84171,119400,10627,12457,48973,61062,2504,2748,87106,110316,79148,100231,3453,4679,2123,2312,660,886,221,229,1501,1979,80408,101923,4086,5550,2942,3342,1028,1376,433,426
R,4.2,2020,75,2132096,975398,1156698,829198,959557,82711,118198,7444,8688,45139,57115,1391,1605,9515,11535,837133,969063,85035,121488,13094,15537,47965,60453,2721,3074,894017,1053650,755126,865794,79603,113989,5534,6536,44470,56248,1195,1362,8089,9721,761833,873754,81312,116458,10436,12441,46941,59146,2347,2620,81381,103048,74072,93763,3108,4209,1910,2152,669,867,196,243,1426,1814,75300,95309,3723,5030,2658,3096,1024,1307,374,454
R,4.2,2020,76,2096131,951881,1144250,817499,961399,76422,110953,6851,8119,41248,51519,1269,1337,8592,10923,824712,970414,78372,114010,12088,14697,43781,54570,2428,2747,878356,1047542,750483,873116,73527,107142,5144,6203,40697,50733,1105,1165,7400,9183,756687,880643,75009,109446,9751,11872,42908,53366,2092,2385,73525,96708,67016,88283,2895,3811,1707,1916,551,786,164,172,1192,1740,68025,89771,3363,4564,2337,2825,873,1204,336,362
R,4.2,2020,77,2055432,926779,1128653,800559,954178,71599,106871,6297,7612,39026,48466,1105,1306,8193,10220,807405,962655,73596,109696,11372,13929,41308,51258,2142,2515,859229,1036598,738937,870395,68910,102991,4839,5730,38512,47765,973,1096,7058,8621,744852,877515,70407,105083,9331,11229,40499,50165,1858,2128,67550,92055,61622,83783,2689,3880,1458,1882,514,701,132,210,1135,1599,62553,85140,3189,4613,2041,2700,809,1093,284,387
R,4.2,2020,78,1765010,786163,978847,675237,821966,61900,94897,5591,6631,35283,45170,983,1157,7169,9026,681182,829447,63628,97407,9945,12084,37411,47684,1914,2241,726076,897477,620415,747476,59549,91781,4294,5031,34821,44539,847,963,6150,7687,625508,753809,60854,93693,8111,9781,36672,46725,1635,1899,60087,81370,54822,74490,2351,3116,1297,1600,462,631,136,194,1019,1339,55674,75638,2774,3714,1834,2303,739,959,279,342
R,4.2,2020,79,1587304,698836,888468,597775,743847,55710,87489,5002,6112,33062,41874,898,1051,6389,8095,603076,750497,57204,89739,8883,10960,35008,44245,1774,2084,643005,811622,546758,673526,53554,84390,3814,4720,32635,41278,789,879,5455,6829,551298,679113,54651,86075,7198,8914,34319,43303,1516,1745,55831,76846,51017,70321,2156,3099,1188,1392,427,596,109,172,934,1266,51778,71384,2553,3664,1685,2046,689,942,258,339
R,4.2,2020,80,1451882,629585,822297,536524,685863,51004,82473,4490,5705,30746,39406,840,1044,5981,7806,541526,692299,52425,84714,7961,10307,32629,41658,1656,2069,578021,749653,489499,619501,48977,79557,3402,4354,30322,38836,714,853,5107,6552,493757,624883,50020,81204,6425,8314,31986,40775,1410,1715,51564,72644,47025,66362,2027,2916,1088,1351,424,570,126,191,874,1254,47769,67416,2405,3510,1536,1993,643,883,246,354
R,4.2,2020,81,1369451,587987,781464,505171,658359,45327,74816,3949,5195,27647,35327,696,927,5197,6840,509532,664049,46606,76658,7077,9288,29208,37312,1354,1819,541197,713893,462372,596504,43509,72066,3019,3969,27289,34818,588,781,4420,5755,466068,601287,44446,73423,5720,7513,28654,36508,1148,1515,46790,67571,42799,61855,1818,2750,930,1226,358,509,108,146,777,1085,43464,62762,2160,3235,1357,1775,554,804,206,304
R,4.2,2020,82,1262465,533795,728670,457996,613162,41144,70020,3610,4793,25507,33599,666,891,4872,6205,462055,618289,42363,71797,6477,8374,27032,35422,1327,1704,490956,665584,418778,555465,39546,67440,2742,3667,25194,33128,558,726,4138,5158,422229,559704,40440,68753,5237,6720,26508,34683,1098,1388,42839,63086,39218,57697,1598,2580,868,1126,313,471,108,165,734,1047,39826,58585,1923,3044,1240,1654,524,739,229,316
R,4.2,2020,83,1130771,469489,661282,403152,556984,35675,63157,3078,4234,22808,30443,588,718,4188,5746,406679,561738,36674,64769,5498,7606,24160,32145,1142,1498,430898,603641,367758,504012,34153,60947,2370,3205,22530,30000,509,609,3578,4868,370778,508030,34877,62157,4482,6132,23707,31467,964,1244,38591,57641,35394,52972,1522,2210,708,1029,278,443,79,109,610,878,35901,53708,1797,2612,1016,1474,453,678,178,254
R,4.2,2020,84,1051815,428564,623251,368294,524495,33030,60494,2766,3980,20176,28236,508,681,3790,5365,371411,528887,33971,62012,4940,7121,21439,29830,1086,1391,393248,569417,335840,475120,31686,58384,2115,3025,19934,27841,439,568,3234,4479,338502,478781,32370,59518,4002,5696,21039,29187,914,1155,35316,53834,32454,49375,1344,2110,651,955,242,395,69,113,556,886,32909,50106,1601,2494,938,1425,400,643,172,236
R,4.2,2020,85,984026,386945,597081,333507,504778,29058,56635,2456,3674,18178,26483,457,618,3289,4893,336305,508838,29806,57961,4339,6489,19190,27969,900,1202,355439,546127,304416,457851,27928,54678,1871,2754,17955,26106,403,522,2866,4216,306850,461330,28509,55703,3551,5226,18841,27424,794,1032,31506,50954,29091,46927,1130,1957,585,920,223,377,54,96,423,677,29455,47508,1297,2258,788,1263,349,545,106,170
R,4.2,2020,86,846137,325739,520398,280795,439461,24106,49204,2016,3057,15485,23732,423,570,2914,4374,283239,443094,24824,50413,3640,5562,16478,25070,837,1151,298979,476121,256136,398681,23160,47522,1523,2307,15301,23404,362,491,2497,3716,258246,401763,23691,48435,2941,4488,16162,24569,694,974,26760,44277,24659,40780,946,1682,493,750,184,328,61,79,417,658,24993,41331,1133,1978,699,1074,316,501,143,177
R,4.2,2020,87,778626,292631,485995,252850,411410,21436,45386,1762,2819,13871,22091,351,470,2361,3819,254829,414578,21991,46445,3065,5000,14661,23192,659,966,269615,446181,231571,374662,20599,43865,1349,2159,13701,21808,306,404,2089,3283,233311,377367,21046,44698,2506,4086,14423,22765,584,845,23016,39814,21279,36748,837,1521,413,660,170,283,45,66,272,536,21518,37211,945,1747,559,914,238,427,75,121
R,4.2,2020,88,699984,256306,443678,223990,380169,17009,38134,1432,2399,11594,19129,286,407,1995,3440,225705,383051,17486,39047,2533,4385,12237,20114,536,821,235755,407941,204842,347032,16385,36862,1082,1821,11454,18913,246,361,1746,2952,206339,349483,16756,37575,2060,3549,12031,19801,462,726,20551,35737,19148,33137,624,1272,350,578,140,216,40,46,249,488,19366,33568,730,1472,473,836,206,313,74,95
R,4.2,2020,89,626147,221963,404184,194030,346468,14469,34047,1218,2173,10171,18047,266,392,1809,3057,195556,349038,14879,34896,2218,3893,10782,18946,497,764,204043,371574,177370,316238,13889,32931,899,1617,10075,17828,239,329,1571,2631,178693,318436,14212,33585,1771,3133,10622,18613,446,665,17920,32610,16660,30230,580,1116,319,556,96,219,27,63,238,426,16863,30602,667,1311,447,760,160,333,51,99
R,4.2,2020,90,533653,182473,351180,159205,300815,12045,30061,1089,1810,8499,15565,220,338,1415,2591,160407,302956,12391,30788,1896,3286,8936,16312,392,655,167450,323155,145258,274781,11542,29100,818,1373,8414,15390,190,291,1228,2220,146304,276613,11810,29658,1530,2668,8795,16045,338,562,15023,28025,13947,26034,503,961,271,437,85,175,30,47,187,371,14103,26343,581,1130,366,618,141,267,54,93
R,4.2,2020,91,450973,147500,303473,129187,261032,9364,25300,805,1466,6786,13097,161,300,1197,2278,130189,262933,9644,25951,1469,2764,7166,13747,327,575,135819,280136,118314,239407,8990,24452,608,1087,6719,12949,143,264,1045,1977,119183,241039,9215,24968,1199,2245,7060,13530,288,514,11681,23337,10873,21625,374,848,197,379,67,148,18,36,152,301,11006,21894,429,983,270,519,106,217,39,61
R,4.2,2020,92,381864,119613,262251,104707,226044,7473,21528,632,1289,5718,11212,121,235,962,1943,105525,227677,7679,22042,1162,2411,6041,11749,252,492,110451,243099,96152,208294,7203,20846,473,980,5664,11087,107,200,852,1692,96876,209702,7370,21255,944,1979,5958,11564,225,426,9162,19152,8555,17750,270,682,159,309,54,125,14,35,110,251,8649,17975,309,787,218,432,83,185,27,66
R,4.2,2020,93,308570,92340,216230,80565,186419,5884,17559,489,1072,4542,9410,97,184,763,1586,81199,187750,6085,18015,930,1980,4778,9836,186,373,85283,200673,73989,172039,5662,16968,385,809,4501,9311,85,158,661,1388,74538,173198,5818,17335,774,1622,4706,9691,160,324,7057,15557,6576,14380,222,591,104,263,41,99,12,26,102,198,6661,14552,267,680,156,358,72,145,26,49
R,4.2,2020,94,244215,69192,175023,60251,150559,4379,14413,367,819,3578,7777,55,151,562,1304,60726,151640,4522,14788,673,1554,3753,8147,131,314,63933,162775,55358,139211,4218,13970,271,623,3549,7691,48,131,489,1149,55771,140166,4329,14273,541,1284,3702,8021,112,273,5259,12248,4893,11348,161,443,96,196,29,86,7,20,73,155,4955,11474,193,515,132,270,51,126,19,41
R,4.2,2020,95,191033,51312,139721,44452,120411,3266,11162,267,675,2847,6289,58,142,422,1042,44809,121285,3371,11487,499,1276,2989,6560,114,258,47508,130291,40910,111655,3151,10826,204,529,2822,6231,50,128,371,922,41226,112426,3233,11097,414,1074,2948,6468,98,231,3804,9430,3542,8756,115,336,63,146,25,58,8,14,51,120,3583,8859,138,390,85,202,41,92,16,27
R,4.2,2020,96,143521,36960,106561,31883,91809,2324,8557,205,477,2183,4839,34,103,331,776,32152,92450,2411,8787,388,921,2297,5043,76,202,34228,99714,29332,85474,2244,8299,163,368,2165,4787,29,89,295,697,29574,86050,2316,8493,330,772,2268,4970,64,181,2732,6847,2551,6335,80,258,42,109,18,52,5,14,36,79,2578,6400,95,294,58,149,29,73,12,21
R,4.2,2020,97,103432,25413,78019,21659,66926,1672,6339,135,336,1677,3773,25,74,245,571,21870,67389,1738,6520,267,663,1759,3933,62,149,23489,73139,19877,62381,1609,6161,103,266,1660,3744,23,69,217,518,20065,62799,1663,6320,218,564,1736,3890,53,136,1924,4880,1782,4545,63,178,32,70,17,29,2,5,28,53,1805,4590,75,200,49,99,23,43,9,13
R,4.2,2020,98,75443,17179,58264,14732,50152,1035,4679,93,279,1143,2651,20,53,156,450,14862,50517,1085,4820,177,531,1195,2772,41,114,16004,54668,13632,46828,1002,4554,76,225,1138,2632,17,45,139,384,13747,47138,1044,4669,151,448,1186,2731,35,98,1175,3596,1100,3324,33,125,17,54,5,19,3,8,17,66,1115,3379,41,151,26,83,9,41,6,16
R,4.2,2020,99,50934,10948,39986,9270,34036,693,3287,55,171,794,2122,13,42,123,328,9370,34296,728,3398,123,351,834,2216,31,90,10235,37664,8621,31879,669,3215,43,141,786,2108,9,39,107,282,8710,32104,697,3308,103,297,821,2189,23,80,713,2322,649,2157,24,72,12,30,8,14,4,3,16,46,660,2192,31,90,20,54,13,27,8,10
R,4.2,2020,100,83506,15133,68373,12235,56452,1112,6443,101,337,1484,4450,28,81,173,610,12372,56941,1167,6678,191,672,1542,4602,59,166,14147,64544,11337,52953,1079,6281,81,286,1477,4419,25,74,148,531,11456,53375,1125,6476,158,584,1526,4550,49,145,986,3829,898,3499,33,162,20,51,7,31,3,7,25,79,916,3566,42,202,33,88,16,52,10,21
R,5,2020,999,331426459,164488049,166938410,125739299,125904479,21646641,23246875,2165228,2107461,9746983,10457470,432162,415709,4757736,4806416,129977713,130163158,23812095,25481071,3547332,3542926,11522883,12214843,856549,841114,133141906,136559764,98363832,99431941,20080877,21646782,1190547,1213666,9421916,10135348,312107,303916,3772627,3828111,101725391,102822912,21781246,23410944,2164989,2246598,10923972,11619911,641333,635228,31346143,30378646,27375467,26472538,1565764,1600093,974681,893795,325067,322122,120055,111793,985109,978305,28252322,27340246,2030849,2070127,1382343,1296328,598911,594932,215216,205886
R,5,2020,0,3683254,1882724,1800530,1307832,1248349,298063,288964,34945,33470,111212,104821,7025,6635,123647,118291,1421462,1357044,366630,354732,58004,55620,156930,148379,15627,14780,1394627,1330999,911159,866482,263076,255223,13804,13313,103559,97543,4308,4040,98721,94398,1002413,953718,318587,308450,28535,27467,141507,133682,10574,9968,488097,469531,396673,381867,34987,33741,21141,20157,7653,7278,2717,2595,24926,23893,419049,403326,48043,46282,29469,28153,15423,14697,5053,4812
R,5,2020,1,3727170,1903952,1823218,1324292,1264721,299002,291590,35184,33760,114542,107879,7193,6777,123739,118491,1437957,1373550,367410,357313,58328,56026,160429,151576,15822,14971,1410410,1346684,922605,876452,263821,257463,14080,13639,106741,100488,4412,4163,98751,94479,1013837,963724,319127,310586,28868,27865,144874,136746,10712,10133,493542,476534,401687,388269,35181,34127,21104,20121,7801,7391,2781,2614,24988,24012,424120,409826,48283,46727,29460,28161,15555,14830,5110,4838
R,5,2020,2,3819730,1953560,1866170,1356681,1292986,306369,298396,36028,34012,121158,113522,7275,6922,126049,120332,1472451,1403482,375699,365012,59673,56670,168129,157959,16107,15269,1450090,1381654,944707,896204,272070,265071,14358,13760,113498,106193,4573,4306,100884,96120,1037867,984949,328293,319024,29519,28298,152677,143147,11059,10394,503470,484516,411974,396782,34299,33325,21670,20252,7660,7329,2702,2616,25165,24212,434584,418533,47406,45988,30154,28372,15452,14812,5048,4875
R,5,2020,3,3906674,1999282,1907392,1394931,1326866,306824,298844,35096,34124,127749,119379,7435,7050,127247,121129,1511688,1438093,375889,365290,59178,57192,175910,164423,16554,15551,1486046,1413484,971306,919595,272701,265813,15285,14693,120115,112124,4766,4430,101873,96829,1065249,1008986,328567,319607,30863,29571,160383,149648,11509,10665,513236,493908,423625,407271,34123,33031,19811,19431,7634,7255,2669,2620,25374,24300,446439,429107,47322,45683,28315,27621,15527,14775,5045,4886
R,5,2020,4,3994822,2041818,1953004,1439002,1370681,308510,301869,34639,33334,124554,117563,7289,6977,127824,122580,1556416,1483290,377721,368843,59203,56869,172630,163148,16383,15616,1517603,1449045,1003004,951710,275029,269391,15773,15110,116907,110360,4589,4398,102301,98076,1097460,1042281,331098,323668,31694,30354,157013,148350,11284,10738,524215,503959,435998,418971,33481,32478,18866,18224,7647,7203,2700,2579,25523,24504,458956,441009,46623,45175,27509,26515,15617,14798,5099,4878
R,5,2020,5,4025419,2055945,1969474,1445578,1380194,313155,305739,34606,33589,127726,120536,7222,7019,127658,122397,1562800,1492577,382209,372441,59265,57206,175684,166122,16365,15671,1534407,1465114,1011601,960800,279199,272808,16118,15492,120459,113486,4644,4472,102386,98056,1106089,1051299,335149,326880,32194,30832,160634,151589,11428,10893,521538,504360,433977,419394,33956,32931,18488,18097,7267,7050,2578,2547,25272,24341,456711,441278,47060,45561,27071,26374,15050,14533,4937,4778
