UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2023,20,4321497,2213431,2108066,1622496,1531103,318968,312017,33798,32135,131376,129410,6492,6173,100301,97228,1714004,1619868,370129,361735,56379,54124,168857,165671,14102,13369,1670654,1590723,1151488,1081923,290835,285751,17547,16889,125830,124093,4614,4396,80340,77671,1225053,1153101,332414,326042,32464,31419,157491,154620,10290,9818,542777,517343,471008,449180,28133,26266,16251,15246,5546,5317,1878,1777,19961,19557,488951,466767,37715,35693,23915,22705,11366,11051,3812,3551
R,8,2023,21,4451064,2266575,2184489,1660340,1586459,332848,329269,34669,33082,133355,131879,6433,6278,98930,97522,1750581,1675155,383089,379560,57559,55930,169940,167328,13876,13555,1714296,1652901,1180256,1123957,304286,302152,18264,17681,127818,126637,4623,4453,79049,78021,1252604,1195206,345133,343020,33299,32864,158623,156489,10249,9953,552279,531588,480084,462502,28562,27117,16405,15401,5537,5242,1810,1825,19881,19501,497977,479949,37956,36540,24260,23066,11317,10839,3627,3602
R,8,2023,22,4729395,2406793,2322602,1756593,1682936,357536,353191,36114,34904,147052,144921,6599,6545,102899,100105,1850196,1774123,409738,404429,60419,58506,185015,181342,14284,14067,1828641,1765770,1253267,1197380,327755,325169,19325,18874,141327,139544,4760,4584,82207,80219,1328199,1270669,370073,366952,35528,34689,173426,170364,10526,10263,578152,556832,503326,485556,29781,28022,16789,16030,5725,5377,1839,1961,20692,19886,521997,503454,39665,37477,24891,23817,11589,10978,3758,3804
R,8,2023,23,4711848,2406919,2304929,1753889,1665104,361876,355430,36574,34856,148332,146326,6727,6425,99521,96788,1844527,1752829,412166,405096,60920,58347,184394,181190,14169,13741,1836202,1760343,1256324,1190456,332902,327800,19773,18896,142719,141008,4866,4583,79618,77600,1328984,1260987,373732,368226,36059,34800,173300,170422,10518,10100,570717,544586,497565,474648,28974,27630,16801,15960,5613,5318,1861,1842,19903,19188,515543,491842,38434,36870,24861,23547,11094,10768,3651,3641
R,8,2023,24,4523068,2315623,2207445,1691384,1598503,344719,337186,34647,33284,143763,141454,6556,6044,94554,90974,1777248,1680846,392199,383558,58130,56026,177904,174009,14029,13043,1775953,1693779,1220938,1150788,317256,311117,18933,18247,138377,136346,4725,4348,75724,72933,1289876,1216948,355867,348957,34896,33815,167222,163705,10397,9673,539670,513666,470446,447715,27463,26069,15714,15037,5386,5108,1831,1696,18830,18041,487372,463898,36332,34601,23234,22211,10682,10304,3632,3370
R,8,2023,25,4439050,2274640,2164410,1657576,1561888,340235,331931,33888,32555,146245,144913,6442,5976,90254,87147,1739190,1640822,385157,375818,56780,54787,178784,175991,13545,12676,1751781,1669231,1201491,1130024,313879,307013,18395,17943,141020,139905,4692,4307,72304,70039,1267004,1193627,350419,342798,33965,33284,168565,166179,10145,9434,522859,495179,456085,431864,26356,24918,15493,14612,5225,5008,1750,1669,17950,17108,472186,447195,34738,33020,22815,21503,10219,9812,3400,3242
R,8,2023,26,4376552,2240036,2136516,1631009,1539824,333209,325826,32954,31514,150244,149663,6341,5850,86279,83839,1709049,1615336,375338,367374,55553,53735,181699,179745,13194,12522,1729904,1654250,1185982,1118959,307715,301916,17852,17365,145137,144825,4610,4262,68608,66923,1248208,1179301,341546,335493,33180,32636,171700,170254,9830,9360,510132,482266,445027,420865,25494,23910,15102,14149,5107,4838,1731,1588,17671,16916,460841,436035,33792,31881,22373,21099,9999,9491,3364,3162
R,8,2023,27,4379120,2239908,2139212,1631408,1539791,330189,325050,32753,31009,154842,156024,6460,6079,84256,81259,1707456,1612857,370585,364722,55568,53129,185645,185486,13292,12771,1736095,1661840,1191489,1122746,305287,301617,17835,17075,149852,151136,4689,4411,66943,64855,1252032,1181165,337681,333630,33287,32272,175952,176036,9939,9614,503813,477372,439919,417045,24902,23433,14918,13934,4990,4888,1771,1668,17313,16404,455424,431692,32904,31092,22281,20857,9693,9450,3353,3157
R,8,2023,28,4445010,2270881,2174129,1647371,1558741,344332,337808,32908,31546,157567,160070,6578,6442,82125,79522,1720966,1629815,383136,376457,55974,53770,187694,188776,13534,13213,1765773,1694426,1205855,1139847,319047,313706,18224,17517,152507,155189,4805,4714,65335,63453,1264400,1196651,350102,344757,34157,33006,178134,179462,10173,9971,505108,479703,441516,418894,25285,24102,14684,14029,5060,4881,1773,1728,16790,16069,456566,433164,33034,31700,21817,20764,9560,9314,3361,3242
R,8,2023,29,4515257,2304881,2210376,1664076,1576397,359130,352536,33233,32260,162265,164311,6600,6581,79577,78291,1734980,1646039,395870,389830,56410,55088,191711,192609,13685,13349,1797745,1729698,1220179,1156648,333521,328282,18682,18012,157365,159463,4859,4856,63139,62437,1276421,1212198,362799,358224,34743,34041,182356,183420,10345,10105,507136,480678,443897,419749,25609,24254,14551,14248,4900,4848,1741,1725,16438,15854,458559,433841,33071,31606,21667,21047,9355,9189,3340,3244
R,8,2023,30,4592179,2342527,2249652,1687725,1600393,371172,363811,34571,33169,166088,170055,6887,6635,76084,75589,1755249,1667364,405530,399096,57256,55952,194621,197547,13742,13356,1831510,1767838,1240383,1179351,344998,339386,19402,18872,161299,165188,5020,4894,60408,60147,1294022,1232665,372214,367421,35179,34896,185652,188584,10389,10109,511017,481814,447342,421042,26174,24425,15169,14297,4789,4867,1867,1741,15676,15442,461227,434699,33316,31675,22077,21056,8969,8963,3353,3247
R,8,2023,31,4685901,2384313,2301588,1719312,1637447,376020,372131,35946,33787,171413,176784,7057,6801,74565,74638,1785112,1703181,408378,405896,59031,56415,199781,204875,14021,13685,1867239,1815379,1267235,1213235,349425,346609,20210,19413,166515,171795,5081,5027,58773,59300,1319050,1265493,374580,373223,36267,35361,190775,195720,10549,10325,517074,486209,452077,424212,26595,25522,15736,14374,4898,4989,1976,1774,15792,15338,466062,437688,33798,32673,22764,21054,9006,9155,3472,3360
R,8,2023,32,4757716,2414042,2343674,1741378,1665468,378474,379720,35902,33180,179183,185103,7772,7149,71333,73054,1803390,1729052,408750,412636,58022,55151,207468,213515,15003,14301,1900624,1865906,1294172,1250818,351235,353109,20005,19210,173935,179754,5663,5328,55614,57687,1342350,1300919,374369,378819,35152,34507,198043,203897,11307,10980,513418,477768,447206,414650,27239,26611,15897,13970,5248,5349,2109,1821,15719,15367,461040,428133,34381,33817,22870,20644,9425,9618,3696,3321
R,8,2023,33,4776564,2422501,2354063,1755980,1677699,373274,377703,35497,32514,182992,189661,7942,7262,66816,69224,1814216,1738111,400839,408246,56188,53788,210064,216494,14721,13979,1909753,1883302,1308732,1269098,346175,350982,19467,18917,177716,184456,5728,5441,51935,54408,1353813,1316438,366982,374574,33597,33647,200856,207345,11036,10732,512748,470761,447248,408601,27099,26721,16030,13597,5276,5205,2214,1821,14881,14816,460403,421673,33857,33672,22591,20141,9208,9149,3685,3247
R,8,2023,34,4637934,2353316,2284618,1713002,1629168,353067,361170,34171,30993,183067,191861,7795,6867,62214,64559,1767210,1685281,378289,389211,53849,50808,208206,217401,14076,13285,1860048,1835494,1282585,1238904,327123,335626,18501,18001,178047,186752,5740,5193,48052,51018,1324299,1283076,345837,357320,31765,31848,199566,208700,10702,10280,493268,449124,430417,390264,25944,25544,15670,12992,5020,5109,2055,1674,14162,13541,442911,402205,32452,31891,22084,18960,8640,8701,3374,3005
R,8,2023,35,4557368,2309837,2247531,1697563,1617101,332567,343229,33804,30380,179226,188456,7716,6848,58961,61517,1748714,1670659,355830,369647,52330,49369,203590,212892,13926,13008,1816253,1802102,1265506,1229701,307656,318204,17991,17297,174342,183588,5608,5165,45150,48147,1304523,1271536,324662,338228,30251,30426,195172,204499,10444,10058,493584,445429,432057,387400,24911,25025,15813,13083,4884,4868,2108,1683,13811,13370,444191,399123,31168,31419,22079,18943,8418,8393,3482,2950
R,8,2023,36,4486384,2278604,2207780,1688160,1596914,318837,330336,32598,29386,176020,185015,7644,6759,55345,59370,1736166,1648613,340597,355531,50414,48098,198762,208630,13457,12640,1790786,1768507,1259858,1214249,294804,306022,17196,16723,171186,180341,5489,5020,42253,46152,1296264,1254287,310572,324970,29034,29549,190674,200575,10117,9665,487818,439273,428302,382665,24033,24314,15402,12663,4834,4674,2155,1739,13092,13218,439902,394326,30025,30561,21380,18549,8088,8055,3340,2975
R,8,2023,37,4492861,2283226,2209635,1702434,1607838,311142,324724,32317,29221,175837,184375,7716,6903,53780,56574,1749084,1656795,331719,348296,49802,47624,198020,206859,13559,12671,1791285,1770474,1270014,1224533,287151,300545,16659,16404,170976,179815,5525,5208,40960,43969,1305374,1262396,301898,318250,28262,29180,189918,199006,10138,9803,491941,439161,432420,383305,23991,24179,15658,12817,4861,4560,2191,1695,12820,12605,443710,394399,29821,30046,21540,18444,8102,7853,3421,2868
R,8,2023,38,4489346,2278266,2211080,1706172,1612715,306292,321580,31693,28911,174580,185350,7620,6899,51909,55625,1751133,1660918,325873,344052,49087,47271,195860,207786,13307,12697,1786510,1772128,1273347,1229298,282896,297624,16108,16198,169806,180825,5408,5257,38945,42926,1306815,1266324,296659,314091,27480,28887,187912,200013,9880,9860,491756,438952,432825,383417,23396,23956,15585,12713,4774,4525,2212,1642,12964,12699,444318,394594,29214,29961,21607,18384,7948,7773,3427,2837
R,8,2023,39,4396450,2226296,2170154,1670340,1584410,294007,312336,31222,28502,173656,184524,7342,6643,49729,53739,1713386,1630870,312508,333487,48110,46588,194179,206536,12843,12381,1746144,1736255,1247399,1204826,271417,289135,15904,15841,168889,180171,5240,4974,37295,41308,1279462,1240382,284365,304512,26991,28306,186315,198907,9547,9514,480152,433899,422941,379584,22590,23201,15318,12661,4767,4353,2102,1669,12434,12431,433924,390488,28143,28975,21119,18282,7864,7629,3296,2867
R,8,2023,40,4439421,2246507,2192914,1691620,1604463,295082,314798,31702,28943,171041,184304,7399,6786,49663,53620,1734598,1650668,313401,335773,48694,47412,191463,206018,12881,12568,1761834,1752816,1264184,1219971,272493,290818,16022,15975,166339,179849,5334,5090,37462,41113,1296353,1255200,285333,306033,27367,28687,183684,198352,9650,9661,484673,440098,427436,384492,22589,23980,15680,12968,4702,4455,2065,1696,12201,12507,438245,395468,28068,29740,21327,18725,7779,7666,3231,2907
R,8,2023,41,4444997,2247389,2197608,1696931,1610933,294001,315730,31303,28360,169082,183359,7416,6753,48656,52473,1739005,1656102,311855,336452,48341,46671,188860,204327,12875,12380,1761806,1753752,1268573,1222342,271345,291872,15822,15463,164371,178726,5304,5006,36391,40343,1299776,1256883,283782,306992,27097,28173,181030,196559,9595,9482,485583,443856,428358,388591,22656,23858,15481,12897,4711,4633,2112,1747,12265,12130,439229,399219,28073,29460,21244,18498,7830,7768,3280,2898
R,8,2023,42,4376171,2211015,2165156,1676889,1592246,288915,311506,30266,28037,160192,175909,7164,6284,47589,51174,1717835,1636376,306297,331805,47160,45992,179472,196078,12516,11774,1736885,1729458,1258248,1210841,267086,288049,15153,15475,155557,171386,5128,4623,35713,39084,1288753,1244337,279208,302691,26413,27857,171877,188551,9324,9010,474130,435698,418641,381405,21829,23457,15113,12562,4635,4523,2036,1661,11876,12090,429082,392039,27089,29114,20747,18135,7595,7527,3192,2764
R,8,2023,43,4370210,2207335,2162875,1671281,1586105,294155,318011,30677,27918,157282,173714,7184,6470,46756,50657,1711558,1629674,311261,338106,47747,46008,175967,193544,12524,11997,1726572,1726114,1247182,1203620,271924,294455,15279,15393,152597,169227,5025,4831,34565,38588,1276714,1236537,283646,308890,26551,27944,168180,186026,9212,9236,480763,436761,424099,382485,22231,23556,15398,12525,4685,4487,2159,1639,12191,12069,434844,393137,27615,29216,21196,18064,7787,7518,3312,2761
R,8,2023,44,4188511,2109111,2079400,1600296,1525990,278520,305080,28796,26350,151441,168556,6385,5954,43673,47470,1637896,1566743,294373,323728,44699,43408,168903,187246,11376,11038,1660482,1663584,1203984,1162050,257771,282454,14596,14411,147204,164332,4510,4410,32417,35927,1231645,1192669,268637,295608,25106,26178,161927,180153,8419,8453,448629,415816,396312,363940,20749,22626,14200,11939,4237,4224,1875,1544,11256,11543,406251,374074,25736,28120,19593,17230,6976,7093,2957,2585
R,8,2023,45,4087686,2056481,2031205,1567862,1496708,267201,293903,27693,26013,145921,163420,6144,5608,41660,45553,1603579,1535678,282174,311573,43097,42752,162634,181345,10679,10442,1614719,1619787,1176445,1135815,247301,272128,14012,14169,141780,159132,4397,4154,30784,34389,1202537,1164976,257513,284566,24220,25711,155787,174334,7954,8010,441762,411418,391417,360893,19900,21775,13681,11844,4141,4288,1747,1454,10876,11164,401042,370702,24661,27007,18877,17041,6847,7011,2725,2432
R,8,2023,46,4039974,2027222,2012752,1548498,1484844,261350,290102,27590,25699,143880,162308,5984,5643,39920,44156,1582828,1522453,275564,307041,42639,42217,159713,179726,10454,10447,1593152,1602896,1163343,1124094,242337,268785,14197,14357,139627,158128,4239,4150,29409,33382,1188329,1152280,251852,280716,24281,25854,152862,172805,7714,7947,434070,409856,385155,360750,19013,21317,13393,11342,4253,4180,1745,1493,10511,10774,394499,370173,23712,26325,18358,16363,6851,6921,2740,2500
R,8,2023,47,3891391,1952160,1939231,1488357,1431695,249322,276245,26559,24541,144116,160206,5588,5334,38218,41210,1521225,1466717,262481,291838,41111,40180,159459,176590,9961,9767,1530510,1538324,1113652,1077961,231022,255760,13552,13434,140108,156089,4032,3925,28144,31155,1137582,1104181,239739,266686,23275,24337,153024,169927,7449,7463,421650,400907,374705,353734,18300,20485,13007,11107,4008,4117,1556,1409,10074,10055,383643,362536,22742,25152,17836,15843,6435,6663,2512,2304
R,8,2023,48,3923036,1967240,1955796,1504306,1447554,249772,278183,26177,24635,145476,160704,5676,5126,35833,39594,1534804,1481150,262107,292872,40131,39787,159837,176544,9762,9336,1550978,1559626,1132749,1096618,232450,258705,13352,13625,141516,156770,4133,3801,26778,30107,1155278,1121912,240846,268967,22857,24241,153710,170291,7379,7149,416262,396170,371557,350936,17322,19478,12825,11010,3960,3934,1543,1325,9055,9487,379526,359238,21261,23905,17274,15546,6127,6253,2383,2187
R,8,2023,49,3856175,1931285,1924890,1478241,1426308,243834,272862,25758,24032,143793,158774,5293,5047,34366,37867,1507438,1458257,255496,286841,39322,38767,157604,173857,9275,9130,1529310,1538612,1118509,1082979,227513,254319,13202,13384,140188,155049,3907,3757,25991,29124,1140378,1107276,235516,264292,22586,23924,152022,168003,7102,7035,401975,386278,359732,343329,16321,18543,12556,10648,3605,3725,1386,1290,8375,8743,367060,350981,19980,22549,16736,14843,5582,5854,2173,2095
R,8,2023,50,3888490,1944031,1944459,1488221,1441213,248426,278312,25189,24262,143051,158531,5214,4971,33930,37170,1516974,1472481,259626,291876,38689,38984,156823,173414,9111,8961,1552042,1564826,1137128,1103645,232552,260220,13143,13646,139527,154820,3880,3733,25812,28762,1158769,1127581,240221,269936,22599,24357,151413,167610,7013,6924,391989,379633,351093,337568,15874,18092,12046,10616,3524,3711,1334,1238,8118,8408,358205,344900,19405,21940,16090,14627,5410,5804,2098,2037
R,8,2023,51,4061250,2033353,2027897,1568000,1515491,257963,287693,25780,24316,142633,158255,5200,4920,33777,37222,1596502,1546800,268882,300919,39731,39544,156099,172896,9098,8985,1644028,1651189,1219044,1179960,242371,269961,13692,13936,139033,154672,3891,3686,25997,28974,1240711,1204055,250012,279476,23714,25115,150680,167379,7019,6995,389325,376708,348956,335531,15592,17732,12088,10380,3600,3583,1309,1234,7780,8248,355791,342745,18870,21443,16017,14429,5419,5517,2079,1990
R,8,2023,52,4302286,2158737,2143549,1684684,1621384,268361,300040,26173,25137,139501,153984,5225,4991,34793,38013,1714117,1653377,279479,313423,40862,41079,153166,168547,9302,9273,1771463,1769564,1337445,1288650,252863,282349,14392,14560,135865,150433,3887,3766,27011,29806,1360076,1313487,260654,292035,25121,26522,147696,163002,7194,7263,387274,373985,347239,332734,15498,17691,11781,10577,3636,3551,1338,1225,7782,8207,354041,339890,18825,21388,15741,14557,5470,5545,2108,2010
R,8,2023,53,4270776,2142052,2128724,1676672,1618142,264439,292545,25801,24530,136165,151686,5232,5049,33743,36772,1705142,1648822,275210,305426,40274,40294,149126,165803,9308,9303,1764023,1768175,1337984,1297246,249170,275636,14106,14529,132668,148129,3937,3847,26158,28788,1359802,1321063,256758,284976,24707,26345,143829,160174,7271,7318,378029,360549,338688,320896,15269,16909,11695,10001,3497,3557,1295,1202,7585,7984,345340,327759,18452,20450,15567,13949,5297,5629,2037,1985
R,8,2023,54,4095525,2049131,2046394,1612404,1564957,246641,275101,24509,23461,129296,144192,4882,4791,31399,33892,1638975,1593288,256261,286572,38410,38525,141323,156995,8599,8665,1693174,1704438,1292989,1260353,232403,259134,13761,13929,126084,140855,3704,3636,24233,26531,1313310,1282352,238978,267296,23974,25298,136465,151865,6720,6785,355957,341956,319415,304604,14238,15967,10748,9532,3212,3337,1178,1155,7166,7361,325665,310936,17283,19276,14436,13227,4858,5130,1879,1880
R,8,2023,55,3994247,1994288,1999959,1568162,1527261,244955,274327,23830,22834,123373,138832,4616,4611,29352,32094,1592776,1553828,253881,285137,37135,37353,134540,150804,8151,8510,1649582,1668271,1258916,1231325,230868,258746,13296,13808,120359,135741,3462,3491,22681,25160,1277693,1251890,236973,266473,23183,24880,129989,146058,6365,6711,344706,331688,309246,295936,14087,15581,10534,9026,3014,3091,1154,1120,6671,6934,315083,301938,16908,18664,13952,12473,4551,4746,1786,1799
R,8,2023,56,3993617,1985251,2008366,1572896,1546876,242330,274486,23079,22766,114072,128567,4655,4571,28219,31100,1596566,1572674,250798,285171,36214,37188,124561,139651,8099,8290,1655090,1687345,1276229,1260423,228991,259334,13276,14119,111131,125619,3530,3485,21933,24365,1294406,1280388,234775,266965,23130,25136,120193,135131,6403,6578,330161,321021,296667,286453,13339,15152,9803,8647,2941,2948,1125,1086,6286,6735,302160,292286,16023,18206,13084,12052,4368,4520,1696,1712
R,8,2023,57,4034885,2001103,2033782,1582700,1565597,248460,281568,23276,22948,114292,128448,4555,4553,27820,30668,1605746,1590985,256871,291788,36534,37549,124396,139356,8047,8261,1677025,1718341,1291842,1284192,234974,266764,13555,14415,111485,125435,3497,3545,21672,23990,1309529,1303827,240703,274002,23696,25639,120165,134747,6406,6590,324078,315441,290858,281405,13486,14804,9721,8533,2807,3013,1058,1008,6148,6678,296217,287158,16168,17786,12838,11910,4231,4609,1641,1671
R,8,2023,58,4183096,2064052,2119044,1639796,1640678,253903,289796,23772,23760,113772,128712,4688,4676,28121,31422,1663218,1666620,262119,300144,37434,38991,123968,139670,8208,8507,1745198,1805676,1353611,1361067,240776,275024,14248,15334,110961,125771,3657,3674,21945,24806,1371646,1381300,246410,282440,24607,27219,119773,135164,6558,6842,318854,313368,286185,279611,13127,14772,9524,8426,2811,2941,1031,1002,6176,6616,291572,285320,15709,17704,12827,11772,4195,4506,1650,1665
R,8,2023,59,4282525,2107405,2175120,1685316,1695583,252021,289255,23605,23894,113988,130569,4424,4579,28051,31240,1708599,1721345,260008,299049,37628,39554,124045,141476,7978,8389,1803238,1870685,1412507,1423944,239284,274837,14451,15530,111350,127835,3459,3605,22187,24934,1430724,1444233,244821,281879,25364,28000,120041,137258,6395,6790,304167,304435,272809,271639,12737,14418,9154,8364,2638,2734,965,974,5864,6306,277875,277112,15187,17170,12264,11554,4004,4218,1583,1599
R,8,2023,60,4280973,2100350,2180623,1683890,1706745,246726,284376,23143,23455,114777,130546,4230,4468,27584,31033,1706849,1732238,254370,294159,37021,39166,124650,141145,7609,8219,1811579,1888342,1424739,1446001,234733,270817,14441,15418,112203,127782,3327,3546,22136,24778,1442991,1466105,240077,277864,25427,27949,120838,136898,6193,6674,288771,292281,259151,260744,11993,13559,8702,8037,2574,2764,903,922,5448,6255,263858,266133,14293,16295,11594,11217,3812,4247,1416,1545
R,8,2023,61,4282755,2096496,2186259,1693298,1724981,242641,281565,22586,23392,106436,121232,4337,4442,27198,30647,1716026,1750098,249963,291239,36336,39178,116161,131623,7763,8170,1818605,1904610,1443614,1473447,231214,268862,14307,15530,104048,118605,3488,3535,21934,24631,1461780,1493417,236341,275835,25301,28259,112535,127569,6381,6620,277891,281649,249684,251534,11427,12703,8279,7862,2388,2627,849,907,5264,6016,254246,256681,13622,15404,11035,10919,3626,4054,1382,1550
R,8,2023,62,4265632,2081212,2184420,1691641,1732306,236462,277636,21823,23091,100423,117450,4082,4174,26781,29763,1713928,1756684,243610,286772,35668,38789,109949,127436,7397,7795,1820231,1916528,1457341,1493065,225746,265320,14063,15795,98106,114923,3286,3361,21689,24064,1475199,1512558,230800,271986,25186,28541,106431,123544,6067,6367,260981,267892,234300,239241,10716,12316,7760,7296,2317,2527,796,813,5092,5699,238729,244126,12810,14786,10482,10248,3518,3892,1330,1428
R,8,2023,63,4195906,2042081,2153825,1652296,1700646,235078,276196,21596,22747,102726,120960,4079,4133,26306,29143,1674293,1724388,242035,285325,35232,38109,112036,130663,7302,7676,1787262,1892013,1423624,1466852,224544,264215,13965,15602,100462,118466,3282,3340,21385,23538,1441341,1485797,229475,270887,24965,28076,108649,126817,5980,6292,254819,261812,228672,233794,10534,11981,7631,7145,2264,2494,797,793,4921,5605,232952,238591,12560,14438,10267,10033,3387,3846,1322,1384
R,8,2023,64,4099438,1985381,2114057,1616267,1679183,224019,267265,20109,21541,96350,114636,3797,3832,24839,27600,1636956,1701869,230478,275622,33220,36514,105144,123634,6749,7042,1753036,1870744,1407661,1461769,214381,256062,13280,14874,94277,112356,3087,3137,20350,22546,1424506,1480118,218988,262198,23970,27204,101996,120194,5568,5848,232345,243313,208606,217414,9638,11203,6829,6667,2073,2280,710,695,4489,5054,212450,221751,11490,13424,9250,9310,3148,3440,1181,1194
R,8,2023,65,4045603,1951424,2094179,1595136,1671376,213932,257148,18931,20786,96009,114564,3573,3750,23843,26555,1614943,1693065,220180,265224,31646,35310,104313,123203,6410,6801,1735911,1863154,1401862,1464787,204725,246443,12721,14617,94093,112502,2916,3060,19594,21745,1418006,1482377,209178,252398,23194,26599,101434,119996,5295,5639,215513,231025,193274,206589,9207,10705,6210,6169,1916,2062,657,690,4249,4810,196937,210688,11002,12826,8452,8711,2879,3207,1115,1162
R,8,2023,66,3973471,1906735,2066736,1563608,1653243,205969,253267,18648,20100,92145,110882,3447,3560,22918,25684,1582629,1674307,212014,260988,31096,34620,99950,118787,6160,6566,1701426,1843547,1379456,1453519,197339,242935,12453,14185,90351,108934,2852,2902,18975,21072,1395067,1470610,201720,248629,22767,26283,97303,115764,5167,5426,205309,223189,184152,199724,8630,10332,6195,5915,1794,1948,595,658,3943,4612,187562,203697,10294,12359,8329,8337,2647,3023,993,1140
R,8,2023,67,3794399,1808378,1986021,1484521,1587975,192339,241168,17335,19314,89485,109454,3147,3417,21551,24693,1502478,1608168,197927,248581,29074,33275,96738,117175,5738,6263,1616350,1774128,1312405,1398422,184233,231385,11587,13787,87763,107424,2585,2862,17777,20248,1327094,1414816,188208,236811,21278,25438,94177,114103,4782,5243,192028,211893,172116,189553,8106,9783,5748,5527,1722,2030,562,555,3774,4445,175384,193352,9719,11770,7796,7837,2561,3072,956,1020
R,8,2023,68,3688324,1749165,1939159,1441219,1556707,181066,229338,16490,18184,86807,108315,3003,3335,20580,23280,1458207,1575655,186419,236347,27872,31233,93703,115672,5507,6081,1567403,1735884,1277817,1374095,173423,220350,11280,13058,85190,106483,2505,2758,17188,19140,1291896,1389459,177319,225519,20838,23937,91327,112897,4642,5081,181762,203275,163402,182612,7643,8988,5210,5126,1617,1832,498,577,3392,4140,166311,186196,9100,10828,7034,7296,2376,2775,865,1000
R,8,2023,69,3556597,1677436,1879161,1391939,1517461,166992,217292,15091,17075,81761,102482,2764,3101,18889,21750,1407689,1535125,171820,223768,25791,29583,87930,109093,4925,5697,1512415,1690862,1243347,1347960,159934,209132,10543,12429,80388,100781,2319,2558,15884,18002,1256498,1362408,163449,213927,19635,22948,85866,106563,4188,4776,165021,188299,148592,169501,7058,8160,4548,4646,1373,1701,445,543,3005,3748,151191,172717,8371,9841,6156,6635,2064,2530,737,921
R,8,2023,70,3394720,1592327,1802393,1328552,1463896,152327,202211,13999,15861,77258,96997,2617,2838,17574,20590,1343167,1480708,156682,208233,23978,27757,83012,103348,4701,5295,1441288,1626844,1192523,1305632,145954,194540,9843,11656,75944,95493,2219,2369,14805,17154,1204763,1319484,149104,199045,18336,21731,81063,101022,4008,4461,151039,175549,136029,158264,6373,7671,4156,4205,1314,1504,398,469,2769,3436,138404,161224,7578,9188,5642,6026,1949,2326,693,834
R,8,2023,71,3260637,1522312,1738325,1276172,1415890,141384,192328,12828,14905,73268,93569,2449,2776,16211,18857,1289609,1431323,145445,197764,22151,26041,78468,99166,4458,5027,1383016,1574307,1150379,1267958,135603,185112,9160,11001,72059,92129,2095,2338,13720,15769,1161670,1280721,138593,189192,17119,20505,76703,97016,3808,4237,139296,164018,125793,147932,5781,7216,3668,3904,1209,1440,354,438,2491,3088,127939,150602,6852,8572,5032,5536,1765,2150,650,790
R,8,2023,72,3089329,1431364,1657965,1200133,1348942,134260,186275,12202,14108,67296,88321,2180,2489,15293,17830,1212792,1363474,138071,191567,21199,24740,72079,93457,4050,4611,1300197,1502261,1081466,1208564,128852,179460,8826,10348,66196,86902,1876,2099,12981,14888,1092140,1220539,131686,183464,16551,19432,70449,91354,3498,3904,131167,155704,118667,140378,5408,6815,3376,3760,1100,1419,304,390,2312,2942,120652,142935,6385,8103,4648,5308,1630,2103,552,707
R,8,2023,73,2928782,1350036,1578746,1126169,1280008,126546,176353,11656,13329,68799,89648,2191,2381,14675,17027,1138309,1293777,130241,181437,20323,23347,73365,94758,3981,4468,1227823,1429731,1015730,1145499,121434,169722,8529,9917,67790,88328,1846,2030,12494,14235,1026015,1156884,124207,173547,15960,18486,71851,92747,3403,3802,122213,149015,110439,134509,5112,6631,3127,3412,1009,1320,345,351,2181,2792,112294,136893,6034,7890,4363,4861,1514,2011,578,666
R,8,2023,74,2832325,1300159,1532166,1094669,1254917,115149,163727,10895,12454,63873,82754,2103,2334,13470,15980,1105838,1267972,118405,168401,18946,22080,68023,87284,3775,4229,1188200,1394696,993266,1130435,110645,157810,8026,9333,62926,81615,1797,1990,11540,13513,1002789,1141385,113087,161366,15033,17699,66609,85556,3223,3608,111959,137470,101403,124482,4504,5917,2869,3121,947,1139,306,344,1930,2467,103049,126587,5318,7035,3913,4381,1414,1728,552,621
