UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,2,2022,44,4085838,2054371,2031467,1570685,1501314,266183,293270,28084,26266,142175,159957,6140,5677,41104,44983,1605909,1539699,280908,310722,43531,42984,158534,177556,10701,10501,1613547,1618953,1179831,1138709,246802,271807,14323,14500,137939,155736,4360,4193,30292,34008,1205491,1167483,256765,284084,24568,26086,151635,170648,7919,8037,440824,412514,390854,362605,19381,21463,13761,11766,4236,4221,1780,1484,10812,10975,400418,372216,24143,26638,18963,16898,6899,6908,2782,2464
R,2,2022,45,3952631,1984927,1967704,1515749,1453578,254519,281507,27078,24995,142687,159643,5797,5354,39097,42627,1549393,1489795,268072,297745,41810,41085,158365,176506,10281,9994,1557633,1564122,1136230,1097724,235901,260906,13917,13853,138560,155525,4145,3908,28880,32206,1160785,1124811,244950,272351,23802,25063,151735,169710,7638,7600,427294,403582,379519,355854,18618,20601,13161,11142,4127,4118,1652,1446,10217,10421,388608,364984,23122,25394,18008,16022,6630,6796,2643,2394
R,2,2022,46,3908611,1962837,1945774,1497538,1436782,251852,278695,26597,24745,144202,159980,5512,5252,37136,40320,1529377,1471071,264799,293777,40909,40124,159024,176052,9650,9587,1542615,1547814,1123579,1085146,233854,258679,13580,13637,140200,155910,3976,3882,27426,30560,1146810,1110913,242498,269232,23250,24397,152665,169517,7229,7316,420222,397960,373959,351636,17998,20016,13017,11108,4002,4070,1536,1370,9710,9760,382567,360158,22301,24545,17659,15727,6359,6535,2421,2271
R,2,2022,47,3918566,1967798,1950768,1508388,1448676,249157,276741,26390,24427,143269,157144,5592,5019,35002,38761,1538095,1481463,261089,291099,40198,39512,157251,172528,9685,9099,1554520,1558187,1138716,1100037,232413,257968,13471,13564,139422,153333,4075,3702,26423,29583,1160936,1124782,240699,268095,22923,24199,151391,166530,7339,6965,413278,392581,369672,348639,16744,18773,12919,10863,3847,3811,1517,1317,8579,9178,377159,356681,20390,23004,17275,15313,5860,5998,2346,2134
R,2,2022,48,3856393,1933431,1922962,1480767,1425512,245406,273937,25347,24091,142649,157175,5180,4981,34082,37266,1509676,1456886,256821,287601,38845,38643,156442,172104,9116,9047,1539196,1543358,1127712,1088019,229506,255854,13112,13500,139134,153478,3833,3713,25899,28794,1149439,1112009,237333,265645,22545,24018,150980,166310,7017,6956,394235,379604,353055,337493,15900,18083,12235,10591,3515,3697,1347,1268,8183,8472,360237,344877,19488,21956,16300,14625,5462,5794,2099,2091
R,2,2022,49,3981374,1995218,1986156,1530434,1475874,256273,285124,25885,24486,143242,158408,5195,4974,34189,37290,1559370,1507225,267300,298548,39822,39542,157046,173198,9128,9017,1600393,1605499,1176454,1137226,240561,267156,13590,13825,139658,154684,3898,3702,26232,28906,1198422,1161234,248233,276820,23504,24800,151604,167431,7037,6984,394825,380657,353980,338648,15712,17968,12295,10661,3584,3724,1297,1272,7957,8384,360948,345991,19067,21728,16318,14742,5442,5767,2091,2033
R,2,2022,50,4178675,2098315,2080360,1631387,1567756,262922,291820,25815,24804,139026,153539,5278,4816,33887,37625,1659975,1599435,273776,305099,39975,40436,152485,168128,9184,8946,1711250,1707295,1284300,1235442,247477,274477,14001,14359,135372,150001,3909,3641,26191,29375,1306144,1259907,255101,284030,24243,25945,147028,162649,7080,7012,387065,373065,347087,332314,15445,17343,11814,10445,3654,3538,1369,1175,7696,8250,353831,339528,18675,21069,15732,14491,5457,5479,2104,1934
R,2,2022,51,4378410,2201704,2176706,1721670,1651878,274003,303113,26706,25277,139134,153359,5110,5071,35081,38008,1751335,1683716,285292,316487,41661,41460,152644,167856,9242,9430,1813040,1806825,1373184,1322889,258419,285646,14746,14807,135541,149752,3817,3805,27333,29926,1396057,1347725,266440,295434,25739,27014,147214,162206,7182,7349,388664,369881,348486,328989,15584,17467,11960,10470,3593,3607,1293,1266,7748,8082,355278,335991,18852,21053,15922,14446,5430,5650,2060,2081
R,2,2022,52,4194607,2105005,2089602,1652265,1594063,258557,285780,25292,23994,130883,145546,5222,4953,32786,35266,1679924,1623461,268816,297924,39595,39387,143475,159036,9222,9023,1733959,1736135,1319665,1279022,243767,269406,13937,14257,127442,142066,3941,3800,25207,27584,1340682,1301845,250836,278142,24341,25836,138272,153566,7196,7126,371046,353467,332600,315041,14790,16374,11355,9737,3441,3480,1281,1153,7579,7682,339242,321616,17980,19782,15254,13551,5203,5470,2026,1897
R,2,2022,53,4073586,2042174,2031412,1604443,1552859,249791,275460,24736,23127,128175,142253,4588,4726,30441,32987,1630060,1580302,259035,286578,38436,37980,139751,154582,8269,8610,1690055,1695464,1288650,1253389,235527,259733,13832,13864,125065,139026,3445,3558,23536,25894,1308256,1274683,241858,267700,24011,25153,135042,149710,6433,6753,352119,335948,315793,299470,14264,15727,10904,9263,3110,3227,1143,1168,6905,7093,321804,305619,17177,18878,14425,12827,4709,4872,1836,1857
R,2,2022,54,4002393,1999910,2002483,1578749,1535726,247139,275943,23560,23018,116855,131586,4642,4539,28965,31671,1603085,1561948,255847,286736,36878,37555,127753,143096,8093,8390,1660971,1676077,1274579,1244549,233294,260560,13324,14075,113863,128587,3491,3471,22420,24835,1293174,1264878,239246,268288,23223,25201,123279,138433,6355,6645,338939,326406,304170,291177,13845,15383,10236,8943,2992,2999,1151,1068,6545,6836,309911,297070,16601,18448,13655,12354,4474,4663,1738,1745
R,2,2022,55,4040409,2011286,2029123,1593481,1565186,248335,279691,23304,22909,113286,125894,4694,4556,28186,30887,1616906,1590729,256900,290205,36533,37392,123693,136893,8225,8263,1682170,1710902,1297621,1281007,235044,264877,13523,14396,110394,122941,3589,3491,21999,24190,1315657,1300784,240914,272373,23581,25455,119346,132376,6537,6554,329116,318221,295860,284179,13291,14814,9781,8513,2892,2953,1105,1065,6187,6697,301249,289945,15986,17832,12952,11937,4347,4517,1688,1709
R,2,2022,56,4136025,2054130,2081895,1626445,1605521,256658,288547,24031,23593,114160,128573,4622,4563,28214,31098,1649864,1631242,265076,298767,37644,38463,124348,139668,8172,8347,1728534,1766846,1334430,1324695,243047,273588,14152,14987,111341,125535,3577,3565,21987,24476,1352422,1344679,248817,280897,24516,26517,120129,135030,6524,6690,325596,315049,292015,280826,13611,14959,9879,8606,2819,3038,1045,998,6227,6622,297442,286563,16259,17870,13128,11946,4219,4638,1648,1657
R,2,2022,57,4304285,2125017,2179268,1694170,1694431,260309,296093,24140,24211,113336,128205,4591,4694,28471,31634,1717853,1720522,268505,306341,38235,39948,123572,139093,8123,8528,1810157,1868099,1411471,1416621,247477,281512,14712,15758,110540,125357,3599,3691,22358,25160,1429844,1437105,253114,288901,25547,28197,119372,134759,6515,6889,314860,311169,282699,277810,12832,14581,9428,8453,2796,2848,992,1003,6113,6474,288009,283417,15391,17440,12688,11751,4200,4334,1608,1639
R,2,2022,58,4331832,2137082,2194750,1711512,1715256,254855,289096,23705,23858,114428,130630,4350,4549,28232,31361,1734965,1741056,262750,298885,37986,39569,124507,141513,7871,8442,1836656,1894969,1442022,1448008,242273,275008,14735,15552,111809,127831,3379,3581,22438,24989,1460479,1468313,247788,282046,25897,28057,120544,137174,6314,6816,300426,299781,269490,267248,12582,14088,8970,8306,2619,2799,971,968,5794,6372,274486,272743,14962,16839,12089,11512,3963,4339,1557,1626
R,2,2022,59,4335746,2131183,2204563,1711756,1730644,251728,287911,23225,23718,112577,126742,4319,4507,27578,31041,1734741,1756102,259288,297688,37048,39636,122461,137283,7773,8270,1843120,1913969,1453002,1471193,239893,274630,14562,15688,109998,124036,3418,3589,22247,24833,1471363,1491321,245185,281670,25601,28418,118653,133101,6351,6699,288063,290594,258754,259451,11835,13281,8663,8030,2579,2706,901,918,5331,6208,263378,264781,14103,16018,11447,11218,3808,4182,1422,1571
R,2,2022,60,4332638,2126787,2205851,1726658,1748893,244863,282772,22705,23499,100958,116098,4241,4219,27362,30370,1749427,1773752,252216,292354,36759,39394,110698,126255,7637,7869,1854775,1931440,1482319,1503841,233722,270311,14595,15925,98635,113533,3424,3371,22080,24459,1500524,1523647,238895,277249,25828,28808,107122,122290,6285,6393,272012,274411,244339,245052,11141,12461,8110,7574,2323,2565,817,848,5282,5911,248903,250105,13321,15105,10931,10586,3576,3965,1352,1476
R,2,2022,61,4317979,2112263,2205716,1710490,1744561,245534,283712,22256,23220,102881,120290,4121,4257,26981,29676,1733009,1768819,252689,292764,36229,38892,112389,130278,7454,7858,1848380,1936566,1473599,1503826,234743,271501,14277,15958,100513,117724,3328,3444,21920,24113,1491703,1523328,239849,278166,25528,28715,108890,126353,6108,6462,263883,269150,236891,240735,10791,12211,7979,7262,2368,2566,793,813,5061,5563,241306,245491,12840,14598,10701,10177,3499,3925,1346,1396
R,2,2022,62,4206310,2053314,2152996,1666789,1706165,236441,276285,21279,22354,98824,115686,4030,3938,25951,28568,1688424,1729524,243245,285171,34765,37600,108130,125053,7201,7377,1806675,1900328,1445458,1480707,226273,264582,13928,15402,96625,113297,3245,3182,21146,23158,1462961,1499408,231103,271113,24835,27840,104766,121393,5898,6049,246639,252668,221331,225458,10168,11703,7351,6952,2199,2389,785,756,4805,5410,225463,230116,12142,14058,9930,9760,3364,3660,1303,1328
R,2,2022,63,4139019,2010165,2128854,1637908,1693613,227575,267886,19703,21349,96852,115010,3686,3797,24441,27199,1658242,1715887,233978,276088,32751,36189,105324,123902,6574,6929,1783524,1890570,1434635,1480590,217881,256848,13160,14894,94821,112805,2997,3116,20030,22317,1451169,1498702,222433,262911,23853,27180,102274,120536,5418,5767,226641,238284,203273,213023,9694,11038,6543,6455,2031,2205,689,681,4411,4882,207073,217185,11545,13177,8898,9009,3050,3366,1156,1162
R,2,2022,64,4107186,1987280,2119906,1626444,1695397,219075,260976,19506,20871,94682,112461,3549,3685,24024,26516,1646321,1717054,225397,268998,32416,35605,102997,120852,6447,6789,1770040,1888792,1431438,1488440,210066,250437,13018,14737,92774,110477,2916,2987,19828,21714,1447701,1505968,214650,256362,23680,26933,100154,117751,5354,5608,217240,231114,195006,206957,9009,10539,6488,6134,1908,1984,633,698,4196,4802,198620,211086,10747,12636,8736,8672,2843,3101,1093,1181
R,2,2022,65,3960510,1905571,2054939,1562439,1642334,207503,253746,18349,19929,91443,109952,3335,3438,22502,25540,1581174,1663306,213412,261427,30661,34406,99012,117829,5995,6410,1703299,1836470,1381041,1447018,198974,243579,12284,14139,89668,107903,2724,2860,18608,20971,1396401,1464049,203228,249221,22473,26217,96385,114728,4998,5362,202272,218469,181398,195316,8529,10167,6065,5790,1775,2049,611,578,3894,4569,184773,199257,10184,12206,8188,8189,2627,3101,997,1048
R,2,2022,66,3815544,1824319,1991225,1499303,1595363,194399,240466,17411,19132,88725,108701,3079,3407,21402,24156,1517075,1615014,199948,247764,29129,32769,95923,116289,5628,6199,1632967,1780536,1327640,1406657,186246,230929,11749,13631,87038,106748,2555,2792,17739,19779,1342235,1422566,190228,236277,21491,24981,93421,113308,4738,5127,191352,210689,171663,188706,8153,9537,5662,5501,1687,1953,524,615,3663,4377,174840,192448,9720,11487,7638,7788,2502,2981,890,1072
R,2,2022,67,3720010,1770609,1949401,1461157,1568390,184209,230811,16279,17955,85782,106024,2977,3251,20205,22970,1477873,1587075,189421,237695,27554,31004,92522,113102,5388,5981,1592510,1749816,1300705,1388694,176824,222134,11304,13106,84234,104251,2486,2694,16957,18937,1314625,1403886,180639,227241,20819,24030,90241,110425,4547,5009,178099,199585,160452,179696,7385,8677,4975,4849,1548,1773,491,557,3248,4033,163248,183189,8782,10454,6735,6974,2281,2677,841,972
R,2,2022,68,3543201,1677106,1866095,1395002,1512077,166692,214650,14934,16610,79173,98484,2635,2939,18670,21335,1410555,1529440,171372,220932,25600,28955,85204,105015,4822,5465,1515625,1682768,1249595,1346971,159847,206676,10451,12125,77833,96874,2197,2447,15702,17675,1262615,1361197,163245,211317,19518,22502,83186,102595,4079,4616,161481,183327,145407,165106,6845,7974,4483,4485,1340,1610,438,492,2968,3660,147940,168243,8127,9615,6082,6453,2018,2420,743,849
R,2,2022,69,3438723,1618643,1820080,1351543,1478671,155395,204925,13802,15802,78141,97904,2630,2866,17132,19912,1365726,1494899,159706,210713,23521,27407,83772,103980,4706,5272,1469263,1646703,1216910,1322230,149068,197386,9729,11638,76857,96358,2257,2406,14442,16685,1228767,1335692,152210,201779,18029,21543,81857,101634,4039,4438,149380,173377,134633,156441,6327,7539,4073,4164,1284,1546,373,460,2690,3227,136959,159207,7496,8934,5492,5864,1915,2346,667,834
R,2,2022,70,3276223,1535719,1740504,1291306,1421512,144223,194326,12781,14664,69081,88801,2284,2650,16044,18551,1304572,1436744,148219,199725,22209,25780,74107,94087,4253,4815,1396680,1579530,1165428,1276348,138621,187182,9183,10850,67932,87403,1950,2236,13566,15511,1176575,1288908,141579,191254,17195,20368,72418,92012,3642,4085,139039,160974,125878,145164,5602,7144,3598,3814,1149,1398,334,414,2478,3040,127997,147836,6640,8471,5014,5412,1689,2075,611,730
R,2,2022,71,3077289,1431389,1645900,1193880,1333883,138369,187327,12266,13999,69299,90665,2257,2426,15318,17600,1206588,1348124,142219,192574,21204,24370,74110,95949,4119,4573,1300123,1489843,1075326,1193082,132850,180490,8890,10269,68165,89253,1917,2062,12975,14687,1086020,1204836,135677,184435,16570,19111,72435,93822,3529,3864,131266,156057,118554,140801,5519,6837,3376,3730,1134,1412,340,364,2343,2913,120568,143288,6542,8139,4634,5259,1675,2127,590,709
R,2,2022,72,2976132,1380650,1595482,1156665,1299230,128266,176708,11613,13106,67640,87352,2206,2423,14260,16663,1168478,1312745,131802,181651,20142,23068,71969,92114,3976,4445,1259291,1449929,1046827,1167622,123309,170343,8500,9800,66651,86108,1868,2047,12136,14009,1056829,1178862,125985,174104,15834,18385,70480,90248,3386,3787,121359,145553,109838,131608,4957,6365,3113,3306,989,1244,338,376,2124,2654,111649,133883,5817,7547,4308,4683,1489,1866,590,658
R,2,2022,73,2899646,1341302,1558344,1131908,1280605,119186,166014,10857,12393,63925,81221,2060,2285,13366,15826,1142943,1293563,122496,170623,18874,21919,68015,85748,3687,4136,1229645,1421726,1030727,1156894,114669,160205,8074,9317,62987,80036,1755,1955,11433,13319,1040112,1167697,117188,163690,15022,17573,66615,83940,3159,3526,111657,136618,101181,123711,4517,5809,2783,3076,938,1185,305,330,1933,2507,102831,125866,5308,6933,3852,4346,1400,1808,528,610
R,2,2022,74,2919613,1350766,1568847,1156420,1310672,109912,153933,10301,11648,59166,75039,1899,2042,13068,15513,1167335,1323489,113140,158331,18302,21175,62928,79341,3478,3830,1244389,1438489,1059859,1192339,105757,148444,7628,8845,58298,73962,1637,1747,11210,13152,1069178,1203109,108206,151821,14619,17107,61602,77722,3006,3289,106377,130358,96561,118333,4155,5489,2673,2803,868,1077,262,295,1858,2361,98157,120380,4934,6510,3683,4068,1326,1619,472,541
R,2,2022,75,2680209,1240987,1439222,1067223,1207498,96606,136271,9434,10644,54199,68963,1705,1797,11820,14049,1077172,1219139,99402,140165,16674,19142,57574,72922,3159,3462,1144336,1319046,979290,1098365,92874,131179,7066,8147,53512,67925,1464,1534,10130,11896,987804,1108133,94976,134145,13414,15509,56460,71397,2703,2984,96651,120176,87933,109133,3732,5092,2368,2497,687,1038,241,263,1690,2153,89368,111006,4426,6020,3260,3633,1114,1525,456,478
R,2,2022,76,2033797,919384,1114413,779279,921771,77118,114005,7329,8632,44863,57040,1477,1644,9318,11321,786970,931067,79407,117182,12855,15289,47740,60386,2753,3085,838209,1008684,705494,825678,73924,109541,5368,6426,44219,56183,1279,1411,7925,9445,712002,833371,75630,111894,10138,12101,46748,59070,2362,2650,81175,105729,73785,96093,3194,4464,1961,2206,644,857,198,233,1393,1876,74968,97696,3777,5288,2717,3188,992,1316,391,435
R,2,2022,77,1983348,891966,1091382,760040,906739,72411,108930,6882,8242,42399,54859,1292,1522,8942,11090,767520,915878,74589,112109,12199,14833,45061,58058,2522,2943,817888,993561,692619,817663,69542,104988,5142,6190,41821,54046,1117,1305,7647,9369,698993,825330,71156,107386,9790,11885,44154,56827,2180,2534,74078,97821,67421,89076,2869,3942,1740,2052,578,813,175,217,1295,1721,68527,90548,3433,4723,2409,2948,907,1231,342,409
R,2,2022,78,1956608,872381,1084227,751237,913183,66953,102735,6287,7760,38586,48750,1183,1283,8135,10516,758084,921916,68768,105653,11295,14107,40935,51676,2297,2615,805374,992661,690126,829671,64326,99079,4768,5919,38061,48030,1041,1112,7052,8850,696059,836972,65712,101262,9197,11400,40123,50556,2002,2262,67007,91566,61111,83512,2627,3656,1519,1841,525,720,142,171,1083,1666,62025,84944,3056,4391,2098,2707,812,1120,295,353
R,2,2022,79,1854199,819462,1034737,706851,872963,61510,96843,5785,7123,36775,46989,1008,1244,7533,9575,713139,880900,63342,99489,10437,12997,38912,49617,1944,2385,758597,948417,651323,794325,59079,93254,4488,5376,36322,46320,877,1048,6508,8094,656763,801008,60469,95230,8620,10488,38180,48588,1674,2028,60865,86320,55528,78638,2431,3589,1297,1747,453,669,131,196,1025,1481,56376,79892,2873,4259,1817,2509,732,1029,270,357
R,2,2022,80,1575626,686628,888998,589562,746226,52262,84882,5070,6181,32270,42178,900,1068,6564,8463,595013,753220,53841,87234,9036,11313,34229,44542,1767,2106,632998,813618,540654,677218,50167,81963,3899,4740,31855,41589,786,890,5637,7218,545334,683160,51353,83753,7382,9221,33565,43640,1521,1778,53630,75380,48908,69008,2095,2919,1171,1441,415,589,114,178,927,1245,49679,70060,2488,3481,1654,2092,664,902,246,328
R,2,2022,81,1421174,609864,811310,520668,678214,47022,78689,4553,5750,30818,40020,839,995,5964,7642,525625,684517,48413,80828,8130,10301,32675,42260,1646,1966,559773,739131,474923,612185,45080,75793,3484,4422,30429,39460,735,830,5122,6441,479191,617464,46111,77388,6608,8351,32052,41382,1412,1646,50091,72179,45745,66029,1942,2896,1069,1328,389,560,104,165,842,1201,46434,67053,2302,3440,1522,1950,623,878,234,320
R,2,2022,82,1277750,539735,738015,460210,615993,41817,72186,3948,5182,27656,36466,741,983,5363,7205,464691,621927,43102,74211,7076,9464,29339,38546,1485,1933,494840,671794,419260,555467,40032,69510,3020,3974,27288,35942,637,809,4603,6092,423095,560484,40993,71012,5755,7691,28772,37731,1271,1605,44895,66221,40950,60526,1785,2676,928,1208,368,524,104,174,760,1113,41596,61443,2109,3199,1321,1773,567,815,214,328
R,2,2022,83,1200584,500049,700535,429007,589662,37130,65893,3584,4804,24976,32985,627,847,4725,6344,432953,594930,38267,67625,6443,8566,26408,34836,1238,1672,459384,638648,391802,533033,35571,63381,2776,3673,24670,32525,530,706,4035,5330,395168,537443,36401,64666,5260,6915,25917,34106,1047,1381,40665,61887,37205,56629,1559,2512,808,1131,306,460,97,141,690,1014,37785,57487,1866,2959,1183,1651,491,730,191,291
R,2,2022,84,1075433,440035,635398,376545,533172,32872,60402,3123,4336,22605,30934,586,803,4304,5751,380166,537938,33943,62052,5649,7661,23938,32627,1170,1576,403732,579262,343299,481842,31517,58113,2400,3334,22335,30505,497,662,3684,4806,346406,485805,32309,59328,4612,6196,23499,31950,971,1297,36303,56136,33246,51330,1355,2289,723,1002,270,429,89,141,620,945,33760,52133,1634,2724,1037,1465,439,677,199,279
R,2,2022,85,957837,383463,574374,328623,483174,28018,53786,2686,3827,19917,27740,496,670,3723,5177,331737,487435,28898,55263,4833,6845,21146,29291,999,1367,351164,523130,298964,436112,26760,51787,2096,2921,19694,27356,430,575,3220,4379,301653,439714,27408,52897,3985,5522,20780,28695,858,1144,32299,51244,29659,47062,1258,1999,590,906,223,384,66,95,503,798,30084,47721,1490,2366,848,1323,366,596,141,223
R,2,2022,86,871838,340426,531412,291531,446128,25289,50410,2365,3553,17530,25875,444,617,3267,4829,294220,450099,26091,51736,4246,6353,18598,27322,938,1246,311661,484346,265104,402948,24184,48567,1838,2710,17332,25521,389,515,2814,4085,267428,406298,24787,49570,3489,5130,18268,26762,802,1040,28765,47066,26427,43180,1105,1843,527,843,198,354,55,102,453,744,26792,43801,1304,2166,757,1223,330,560,136,206
R,2,2022,87,791792,298122,493670,256053,416711,21528,45794,2023,3166,15324,23137,392,539,2802,4323,258434,420293,22172,46980,3614,5675,16212,24450,771,1060,273383,450781,233198,377202,20653,44172,1573,2403,15144,22820,344,458,2471,3726,235301,380280,21164,45092,3002,4606,15929,23980,675,913,24739,42889,22855,39509,875,1622,450,763,180,317,48,81,331,597,23133,40013,1008,1888,612,1069,283,470,96,147
R,2,2022,88,669691,246348,423343,211527,356377,17418,39100,1665,2618,12996,20985,352,472,2390,3791,213536,359520,17991,40136,3013,4781,13810,22140,691,981,225982,386651,192764,322553,16701,37707,1290,2003,12851,20718,304,415,2072,3255,194516,325244,17132,38501,2480,3901,13569,21735,578,847,20366,36692,18763,33824,717,1393,375,615,145,267,48,57,318,536,19020,34276,859,1635,533,880,241,405,113,134
R,2,2022,89,608907,217491,391416,186979,330201,15341,35799,1452,2445,11432,19246,285,420,2002,3305,188661,332963,15810,36708,2551,4338,12101,20196,544,838,200006,358633,170804,299930,14711,34547,1128,1902,11308,19015,258,367,1797,2872,172308,302315,15091,35279,2123,3591,11923,19848,495,738,17485,32783,16175,30271,630,1252,324,543,124,231,27,53,205,433,16353,30648,719,1429,428,747,178,348,49,100
R,2,2022,90,520331,180337,339994,157117,290661,11171,28117,1117,1971,9111,16042,230,342,1591,2861,158477,293057,11548,28880,1993,3627,9633,16858,437,696,165749,312188,143520,264874,10735,27151,867,1516,9022,15868,198,302,1407,2477,144717,266937,11044,27749,1645,2973,9498,16602,378,613,14588,27806,13597,25787,436,966,250,455,89,174,32,40,184,384,13760,26120,504,1131,348,654,135,256,59,83
R,2,2022,91,459444,153756,305688,133180,260440,9701,25251,971,1784,8258,15312,210,322,1436,2579,134390,262607,10023,25959,1768,3229,8744,16083,394,629,141172,280263,121500,236862,9277,24379,747,1357,8184,15155,190,275,1274,2235,122575,238728,9535,24929,1460,2637,8622,15838,358,550,12584,25425,11680,23578,424,872,224,427,74,157,20,47,162,344,11815,23879,488,1030,308,592,122,245,36,79
R,2,2022,92,370826,118831,251995,102804,214550,7516,21203,785,1416,6443,12489,167,275,1116,2062,103753,216252,7781,21786,1412,2585,6795,13084,318,534,109104,231700,93767,195707,7202,20495,615,1104,6387,12351,149,242,984,1801,94603,197191,7413,20957,1176,2147,6702,12878,282,468,9727,20295,9037,18843,314,708,170,312,56,138,18,33,132,261,9150,19061,368,829,236,438,93,206,36,66
R,2,2022,93,308508,94507,214001,82026,182735,5714,17450,607,1171,5142,10572,116,232,902,1841,82775,184265,5930,17978,1119,2224,5433,11096,231,463,87041,197374,75076,167364,5476,16835,478,897,5101,10469,106,201,804,1608,75744,168688,5655,17261,942,1842,5364,10939,204,408,7466,16627,6950,15371,238,615,129,274,41,103,10,31,98,233,7031,15577,275,717,177,382,69,157,27,55
R,2,2022,94,248996,72626,176370,62804,150722,4382,14293,453,981,4184,8712,85,173,718,1489,63411,151965,4541,14680,850,1859,4420,9123,181,371,67178,163372,57717,138677,4222,13829,360,763,4152,8629,76,151,651,1323,58267,139777,4355,14141,722,1560,4370,8999,165,327,5448,12998,5087,12045,160,464,93,218,32,83,9,22,67,166,5144,12188,186,539,128,299,50,124,16,44
R,2,2022,95,190717,52844,137873,45546,117679,3188,11022,338,782,3168,7060,61,148,543,1182,46004,118675,3318,11363,647,1445,3340,7384,133,295,48872,127860,41854,108416,3056,10649,282,619,3144,6992,54,134,482,1050,42263,109294,3159,10932,560,1219,3296,7288,114,266,3972,10013,3692,9263,132,373,56,163,24,68,7,14,61,132,3741,9381,159,431,87,226,44,96,19,29
R,2,2022,96,145777,38254,107523,32701,91462,2340,8639,249,570,2511,5777,42,111,411,964,33044,92259,2447,8920,473,1123,2645,6040,98,230,35462,99987,30104,84485,2259,8362,199,457,2494,5727,37,98,369,858,30411,85199,2348,8596,402,961,2617,5956,86,199,2792,7536,2597,6977,81,277,50,113,17,50,5,13,42,106,2633,7060,99,324,71,162,28,84,12,31
R,2,2022,97,109169,27082,82087,23075,69915,1606,6414,181,473,1902,4446,34,97,284,742,23308,70529,1680,6641,339,899,2001,4648,73,189,25201,76638,21332,64863,1549,6219,147,383,1891,4412,31,88,251,673,21541,65421,1608,6412,291,776,1977,4593,63,171,1881,5449,1743,5052,57,195,34,90,11,34,3,9,33,69,1767,5108,72,229,48,123,24,55,10,18
R,2,2022,98,75919,18119,57800,15248,49019,1088,4500,125,308,1408,3376,23,68,227,529,15432,49451,1155,4664,246,619,1485,3517,56,134,16773,54080,13998,45571,1045,4363,104,253,1399,3351,20,61,207,481,14169,45964,1102,4506,216,538,1471,3477,46,121,1346,3720,1250,3448,43,137,21,55,9,25,3,7,20,48,1263,3487,53,158,30,81,14,40,10,13
R,2,2022,99,52256,11717,40539,9675,34035,749,3324,85,226,1042,2508,14,49,152,397,9803,34354,788,3445,165,446,1099,2624,39,107,10913,37976,8944,31658,719,3230,73,190,1031,2492,12,44,134,362,9058,31948,751,3337,142,392,1081,2597,32,96,804,2563,731,2377,30,94,12,36,11,16,2,5,18,35,745,2406,37,108,23,54,18,27,7,11
R,2,2022,100,89518,17170,72348,13770,59378,1055,6105,136,455,1907,5497,34,104,268,809,13987,60023,1139,6393,279,902,1994,5713,79,223,16148,68300,12834,55656,1024,5957,119,399,1898,5470,30,96,243,722,13032,56231,1099,6207,251,804,1977,5659,68,200,1022,4048,936,3722,31,148,17,56,9,27,4,8,25,87,955,3792,40,186,28,98,17,54,11,23
R,3,2022,999,332744653,165026259,167718394,125547252,125884554,21825007,23472352,2207896,2154853,10030979,10760387,444348,428961,4970777,5017287,129984088,130339298,24112881,25826402,3620602,3621753,11888912,12599115,881770,867341,132918346,136509578,97578775,98755084,20192196,21803622,1195720,1221642,9693164,10425296,319845,312439,3938646,3991495,101096108,102299041,21988755,23661368,2185883,2270639,11263490,11977507,658215,652928,32107913,31208816,27968477,27129470,1632811,1668730,1012176,933211,337815,335091,124503,116522,1032131,1025792,28887980,28040257,2124126,2165034,1434719,1351114,625422,621608,223555,214413
