UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,2,2023,8,4054963,2071728,1983235,1455656,1387737,315245,308003,34952,34122,130728,123723,7242,7093,127905,122557,1573088,1500255,384214,374692,59707,57851,178965,169376,16419,15760,1544025,1473664,1016467,963929,280853,274780,16134,15577,123468,116749,4685,4590,102418,98039,1110968,1054397,336560,328728,32215,30935,163913,154928,11495,11028,527703,509571,439189,423808,34392,33223,18818,18545,7260,6974,2557,2503,25487,24518,462120,445858,47654,45964,27492,26916,15052,14448,4924,4732
R,2,2023,9,4018207,2057488,1960719,1448788,1375572,315289,305995,35329,33924,125317,118264,6925,6633,125840,120331,1564305,1485982,382982,371670,59927,57391,172695,162850,16094,15209,1533018,1458048,1011864,956964,281121,273224,16509,15727,118406,111683,4530,4309,100588,96141,1104682,1045629,335746,326334,32518,30958,157999,148863,11253,10578,524470,502671,436924,418608,34168,32771,18820,18197,6911,6581,2395,2324,25252,24190,459623,440353,47236,45336,27409,26433,14696,13987,4841,4631
R,2,2023,10,4037842,2062912,1974930,1451682,1385708,314507,306264,34958,33787,129813,122705,7047,6782,124905,119684,1566219,1495448,381187,370842,59456,57379,177298,167561,16255,15506,1537936,1467448,1013019,961739,280956,273851,16567,15905,122999,116012,4634,4395,99761,95546,1104951,1049786,334644,325935,32481,31230,162765,153462,11410,10793,524976,507482,438663,423969,33551,32413,18391,17882,6814,6693,2413,2387,25144,24138,461268,445662,46543,44907,26975,26149,14533,14099,4845,4713
R,2,2023,11,4051406,2076344,1975062,1470701,1394771,316289,306050,35641,34136,123033,116031,6739,6485,123941,117589,1584416,1502596,382815,369426,60340,57673,169504,159880,15805,15082,1542307,1462746,1023060,965477,283099,274016,16783,15925,116309,109636,4344,4160,98712,93532,1114089,1051692,336602,324975,32817,31143,155051,146135,10980,10415,534037,512316,447641,429294,33190,32034,18858,18211,6724,6395,2395,2325,25229,24057,470327,450904,46213,44451,27523,26530,14453,13745,4825,4667
R,2,2023,12,4124771,2114819,2009952,1507052,1428196,321214,309748,33873,32726,121181,114632,6622,6323,124877,118327,1621768,1536787,388064,373549,59046,56910,167726,158205,15743,14832,1564202,1482008,1039145,979904,289967,279100,16937,16402,114686,108623,4377,4194,99090,93785,1130596,1066354,343580,330217,33173,32033,153429,144894,11052,10416,550617,527944,467907,448292,31247,30648,16936,16324,6495,6009,2245,2129,25787,24542,491172,470433,44484,43332,25873,24877,14297,13311,4691,4416
R,2,2023,13,4182703,2142221,2040482,1534905,1454976,324753,313956,33934,32591,119248,114071,6462,6371,122919,118517,1647994,1563807,390858,378360,58615,56567,164625,157253,15195,14841,1582768,1504969,1057108,997969,293504,283771,17481,16890,112948,108071,4388,4277,97339,93991,1147121,1084669,346557,335451,33322,32395,150589,144040,10786,10460,559453,535513,477797,457007,31249,30185,16453,15701,6300,6000,2074,2094,25580,24526,500873,479138,44301,42909,25293,24172,14036,13213,4409,4381
R,2,2023,14,4335286,2220872,2114414,1595667,1512180,339390,328251,34842,33208,121453,116149,6686,6567,122834,118059,1708442,1620651,405655,392603,59649,56780,166206,158746,15517,14968,1644001,1564506,1101343,1041273,307324,297522,17977,17334,115063,110145,4571,4451,97723,93781,1191378,1127874,360818,349563,34003,32375,152494,145655,11066,10560,576871,549908,494324,470907,32066,30729,16865,15874,6390,6004,2115,2116,25111,24278,517064,492777,44837,43040,25646,24405,13712,13091,4451,4408
R,2,2023,15,4414180,2261779,2152401,1630704,1544543,342522,331885,35823,34516,124853,118625,6731,6572,121146,116260,1741808,1651111,407488,395202,60596,58297,169195,160468,15574,14890,1673093,1591638,1124853,1063173,310547,301138,18266,17951,118533,112764,4590,4401,96304,92211,1213576,1148001,363007,352206,34245,33197,155516,147608,11110,10494,588686,560763,505851,481370,31975,30747,17557,16565,6320,5861,2141,2171,24842,24049,528232,503110,44481,42996,26351,25100,13679,12860,4464,4396
R,2,2023,16,4383448,2245437,2138011,1626019,1542136,338289,326909,36019,34027,121900,116519,6568,6458,116642,111962,1732981,1644720,400233,387157,60178,57310,164926,156900,15154,14571,1664379,1583572,1125820,1065177,307259,296822,18324,17614,115638,110706,4523,4344,92815,88909,1211292,1146945,357327,345688,33944,32579,151568,144371,10823,10286,581058,554439,500199,476959,31030,30087,17695,16413,6262,5813,2045,2114,23827,23053,521689,497775,42906,41469,26234,24731,13358,12529,4331,4285
R,2,2023,17,4313594,2208988,2104606,1610253,1522632,325440,317588,34859,33566,121586,118553,6518,6456,110332,105811,1711270,1619419,383370,373666,58316,55905,162399,157503,14562,14099,1644188,1567608,1122495,1058931,295855,289117,17916,17549,115731,113103,4439,4446,87752,84462,1203139,1136440,342733,334690,33050,31955,149964,145812,10373,10114,564800,536998,487758,463701,29585,28471,16943,16017,5855,5450,2079,2010,22580,21349,508131,482979,40637,38976,25266,23950,12435,11691,4189,3985
R,2,2023,18,4308128,2206581,2101547,1611177,1522555,321784,312587,34459,32730,126635,124642,6547,6251,105979,102782,1708078,1616370,376607,366186,57434,55030,166306,162602,14354,13826,1653396,1575895,1132077,1067839,293102,285146,17979,17016,120828,119201,4615,4410,84795,82283,1209945,1143180,337562,328774,33056,31660,154259,151255,10416,10060,553185,525652,479100,454716,28682,27441,16480,15714,5807,5441,1932,1841,21184,20499,498133,473190,39045,37412,24378,23370,12047,11347,3938,3766
R,2,2023,19,4334633,2219832,2114801,1628229,1537317,319836,312263,33605,32445,129003,127156,6400,6083,102759,99537,1722195,1628292,372373,363541,56452,54554,167427,164174,14062,13459,1675071,1595361,1155553,1086958,291806,285642,17621,17063,123393,121802,4528,4309,82170,79587,1230954,1159972,334492,327286,32653,31700,155779,152934,10253,9790,544761,519440,472676,450359,28030,26621,15984,15382,5610,5354,1872,1774,20589,19950,491241,468320,37881,36255,23799,22854,11648,11240,3809,3669
R,2,2023,20,4335503,2217587,2117916,1626414,1538990,322424,316787,33977,32376,129716,127818,6430,6126,98626,95819,1716281,1626250,372605,365934,56496,54359,166438,163199,13986,13319,1675951,1600629,1155961,1089216,294388,290575,17789,17265,124164,122657,4610,4342,79039,76574,1228224,1159249,335234,330476,32675,31789,155147,152418,10280,9739,541636,517287,470453,449774,28036,26212,16188,15111,5552,5161,1820,1784,19587,19245,488057,467001,37371,35458,23821,22570,11291,10781,3706,3580
R,2,2023,21,4569456,2322293,2247163,1702033,1634503,343191,340155,35274,33691,134827,133502,6432,6337,100536,98975,1793693,1724650,394394,391076,58854,57122,171657,169306,13913,13694,1761904,1705609,1214666,1162712,314262,312767,18756,18233,129338,128145,4586,4453,80296,79299,1288079,1235197,355842,354298,34357,33885,160394,158372,10255,10024,560389,541554,487367,471791,28929,27388,16518,15458,5489,5357,1846,1884,20240,19676,505614,489453,38552,36778,24497,23237,11263,10934,3658,3670
R,2,2023,22,4800959,2448604,2352355,1785572,1701920,367362,361454,36919,35495,149024,146993,6754,6615,102973,99878,1879325,1792659,419405,412584,61571,59368,186930,183195,14426,14098,1864955,1793329,1276841,1214683,337693,333078,19904,19198,143222,141555,4897,4670,82398,80145,1351978,1287715,379954,374737,36378,35381,175325,172128,10699,10295,583649,559026,508731,487237,29669,28376,17015,16297,5802,5438,1857,1945,20575,19733,527347,504944,39451,37847,25193,23987,11605,11067,3727,3803
R,2,2023,23,4566809,2336983,2229826,1707797,1616311,350274,342381,35326,33716,141160,138487,6523,6162,95903,92769,1795009,1700347,398905,390029,59046,56499,175505,171591,13842,13279,1788333,1707439,1229374,1160828,322399,315898,19293,18546,135774,133396,4683,4412,76810,74359,1299415,1228328,361988,354811,35302,34009,164841,161259,10214,9803,548650,522387,478423,455483,27875,26483,16033,15170,5386,5091,1840,1750,19093,18410,495594,472019,36917,35218,23744,22490,10664,10332,3628,3476
R,2,2023,24,4479682,2294747,2184935,1677769,1582662,342886,335347,34201,32887,140774,138922,6407,5947,92710,89170,1761764,1663443,389151,380587,57419,55555,174241,170641,13824,12799,1764286,1680968,1215336,1143224,315859,309878,18732,18059,135441,133889,4638,4278,74280,71640,1282813,1208297,353492,346798,34517,33677,163728,160614,10307,9533,530461,503967,462433,439438,27027,25469,15469,14828,5333,5033,1769,1669,18430,17530,478951,455146,35659,33789,22902,21878,10513,10027,3517,3266
R,2,2023,25,4368784,2240270,2128514,1632169,1536858,335069,326396,33133,31770,145948,142858,6330,5835,87621,84797,1711421,1613416,378314,368764,55706,53818,177718,173292,13218,12391,1728905,1645271,1185845,1115152,309611,302209,17976,17638,140768,137987,4618,4237,70087,68048,1249371,1176677,344663,336704,33428,32900,167615,163728,9878,9245,511365,483243,446324,421706,25458,24187,15157,14132,5180,4871,1712,1598,17534,16749,462050,436739,33651,32060,22278,20918,10103,9564,3340,3146
R,2,2023,26,4361041,2232883,2128158,1629397,1535749,329654,323620,32793,31315,149590,149045,6390,5818,85059,82611,1706277,1610068,370818,364316,55428,53413,180617,178774,13240,12574,1728027,1652229,1188680,1120354,304558,300199,17903,17290,144591,144234,4621,4215,67674,65937,1250009,1179765,337606,333114,33211,32462,170911,169354,9858,9408,504856,475929,440717,415395,25096,23421,14890,14025,4999,4811,1769,1603,17385,16674,456268,430303,33212,31202,22217,20951,9706,9420,3382,3166
R,2,2023,27,4395665,2249754,2145911,1637197,1545275,336277,328803,32690,30929,154046,154795,6510,6265,83034,79844,1711894,1616890,375803,367762,55706,53018,184399,183545,13329,13002,1746594,1669448,1197648,1128974,311193,305209,17997,17061,149056,149895,4741,4535,65959,63774,1257018,1186315,342915,336581,33763,32351,174752,174191,10015,9779,503160,476463,439549,416301,25084,23594,14693,13868,4990,4900,1769,1730,17075,16070,454876,430575,32888,31181,21943,20667,9647,9354,3314,3223
R,2,2023,28,4456816,2275807,2181009,1648731,1561896,349905,344019,32894,31747,156975,158151,6571,6487,80731,78709,1720912,1632062,387621,381945,56118,54264,186503,186568,13649,13159,1773640,1704903,1209685,1146190,324617,320003,18406,17649,152003,153366,4822,4785,64107,62910,1267000,1202295,354727,350565,34484,33446,177089,177430,10284,9965,502167,476106,439046,415706,25288,24016,14488,14098,4972,4785,1749,1702,16624,15799,453912,429767,32894,31380,21634,20818,9414,9138,3365,3194
R,2,2023,29,4534160,2315109,2219051,1671794,1582342,364026,357037,33773,32718,161469,163715,6710,6520,77337,76719,1740489,1650400,399532,393406,56468,55433,190287,191346,13629,13273,1808532,1740680,1228186,1164338,338308,332900,19029,18633,156634,158893,4885,4828,61490,61088,1282821,1218561,366611,361982,34839,34616,181087,182281,10240,10051,506577,478371,443608,418004,25718,24137,14744,14085,4835,4822,1825,1692,15847,15631,457668,431839,32921,31424,21629,20817,9200,9065,3389,3222
R,2,2023,30,4634681,2363436,2271245,1705248,1618935,374877,367059,35215,33481,165808,170381,6837,6622,75451,74767,1772083,1685148,408227,401228,58211,56198,194283,197980,13713,13369,1849976,1787575,1255640,1195911,348715,342517,19863,19193,160971,165510,4969,4865,59818,59579,1308623,1248700,374961,369625,35938,35246,185348,189073,10373,10111,513460,483670,449608,423024,26162,24542,15352,14288,4837,4871,1868,1757,15633,15188,463460,436448,33266,31603,22273,20952,8935,8907,3340,3258
R,2,2023,31,4703523,2386705,2316818,1721669,1647549,376503,376513,36120,33394,172524,178321,7456,6969,72433,74072,1785043,1712226,407735,410010,58601,55752,200505,206754,14544,14052,1874807,1836905,1275065,1230318,349719,350276,20290,19326,167545,173128,5399,5146,56789,58711,1324664,1281550,373822,376548,35789,35000,191408,197302,10970,10652,511898,479913,446604,417231,26784,26237,15830,14068,4979,5193,2057,1823,15644,15361,460379,430676,33913,33462,22812,20752,9097,9452,3574,3400
R,2,2023,32,4780400,2427937,2352463,1758386,1677415,376751,378638,35724,32835,179994,185326,7785,7194,69297,71055,1818688,1739391,405590,410280,57336,54487,207858,212912,14848,14137,1912932,1878492,1309397,1266070,349599,351933,19712,19051,174679,180062,5610,5362,53935,56014,1356126,1314802,371477,376603,34465,34106,198481,203506,11135,10834,515005,473971,448989,411345,27152,26705,16012,13784,5315,5264,2175,1832,15362,15041,462562,424589,34113,33677,22871,20381,9377,9406,3713,3303
R,2,2023,33,4695785,2383108,2312677,1731937,1649224,364475,370094,34892,31746,179667,187853,7951,7018,64186,66742,1787957,1707317,390803,399374,54970,52226,205527,213976,14367,13576,1882133,1854870,1294948,1251659,337951,344142,19080,18559,174536,182672,5794,5282,49824,52556,1338268,1297253,357776,366794,32762,32744,196663,205030,10830,10488,500975,457807,436989,397565,26524,25952,15812,13187,5131,5181,2157,1736,14362,14186,449689,410064,33027,32580,22208,19482,8864,8946,3537,3088
R,2,2023,34,4597368,2331281,2266087,1705249,1623546,342245,351789,34035,30649,181630,190349,7715,6936,60407,62818,1757713,1678179,366331,378912,53055,50002,206414,215285,13973,13131,1838880,1820093,1274939,1235830,316828,326573,18290,17674,176645,185280,5654,5245,46524,49491,1315216,1278749,334563,347350,31034,31208,197844,206672,10574,10161,492401,445994,430310,387716,25417,25216,15745,12975,4985,5069,2061,1691,13883,13327,442497,399430,31768,31562,22021,18794,8570,8613,3399,2970
R,2,2023,35,4504831,2287189,2217642,1689719,1601354,324177,334898,32970,29837,175497,184523,7727,6770,57099,60260,1739149,1653830,346784,360504,51085,48554,198999,208529,13847,12873,1798221,1778216,1260859,1218765,299922,310430,17527,17033,170675,179793,5575,5091,43663,47104,1298426,1259687,316427,329817,29525,29946,190772,200385,10406,9912,488968,439426,428860,382589,24255,24468,15443,12804,4822,4730,2152,1679,13436,13156,440723,394143,30357,30687,21560,18608,8227,8144,3441,2961
R,2,2023,36,4474509,2273657,2200852,1691649,1598182,313881,326504,32418,29224,173803,182343,7603,6777,54303,57822,1738883,1648364,334779,350924,50052,47920,196212,205217,13319,12501,1785516,1763239,1262767,1216662,289986,302274,17013,16487,168964,177807,5432,5037,41354,44972,1298570,1255506,304967,320710,28709,29350,188142,197364,9953,9584,488141,437613,428882,381520,23895,24230,15405,12737,4839,4536,2171,1740,12949,12850,440313,392858,29812,30214,21343,18570,8070,7853,3366,2917
R,2,2023,37,4499576,2287037,2212539,1710517,1614003,309945,323285,32143,29113,173832,183112,7703,6924,52897,56102,1756304,1662592,330165,346305,49660,47401,195449,205601,13465,12819,1793360,1773131,1276380,1230321,286138,299257,16322,16373,169015,178500,5512,5277,39993,43403,1310763,1267732,300537,316284,27861,29075,187428,197700,10040,9964,493677,439408,434137,383682,23807,24028,15821,12740,4817,4612,2191,1647,12904,12699,445541,394860,29628,30021,21799,18326,8021,7901,3425,2855
R,2,2023,38,4435692,2248174,2187518,1685965,1597380,299378,316525,31405,28692,173161,183749,7455,6683,50810,54489,1729974,1644492,318342,338294,48530,46828,194040,205933,13116,12413,1763323,1752374,1259053,1217046,276466,293034,16072,16003,168345,179326,5281,4992,38106,41973,1291825,1253204,289779,308892,27291,28493,186089,198252,9719,9539,484851,435144,426912,380334,22912,23491,15333,12689,4816,4423,2174,1691,12704,12516,438149,391288,28563,29402,21239,18335,7951,7681,3397,2874
R,2,2023,39,4398434,2227836,2170598,1675756,1586890,293069,312000,31288,28503,171138,183165,7334,6686,49251,53354,1718352,1632985,311341,332855,48055,46734,191486,204843,12772,12436,1748842,1736918,1253585,1207710,270642,288613,15865,15756,166460,178848,5272,5032,37018,40959,1285373,1242909,283423,303807,26976,28322,183697,197297,9530,9560,478994,433680,422171,379180,22427,23387,15423,12747,4678,4317,2062,1654,12233,12395,432979,390076,27918,29048,21079,18412,7789,7546,3242,2876
R,2,2023,40,4462885,2258767,2204118,1703494,1615057,296294,316555,31917,29004,170169,183254,7403,6813,49490,53435,1746289,1661099,314473,337537,49109,47551,190362,204750,12968,12541,1768874,1759639,1271210,1226334,273517,292465,16173,16007,165421,178676,5313,5085,37240,41072,1303156,1261489,286238,307751,27619,28876,182554,196968,9711,9649,489893,444479,432284,388723,22777,24090,15744,12997,4748,4578,2090,1728,12250,12363,443133,399610,28235,29786,21490,18675,7808,7782,3257,2892
R,2,2023,41,4382253,2215128,2167125,1676827,1592028,289264,311004,30397,27837,163607,178453,7249,6450,47784,51353,1718037,1636233,306697,331308,47357,45843,182956,198835,12551,11997,1741120,1731324,1258673,1210423,267210,287727,15232,15219,159022,173889,5180,4744,35803,39322,1289303,1244117,279380,302483,26515,27629,175342,191203,9326,9134,474008,435801,418154,381605,22054,23277,15165,12618,4585,4564,2069,1706,11981,12031,428734,392116,27317,28825,20842,18214,7614,7632,3225,2863
R,2,2023,42,4407846,2228597,2179249,1689621,1600703,295003,318118,30888,28318,158219,174478,7291,6383,47575,51249,1730587,1644858,312464,338424,47844,46480,177477,194589,12725,11903,1745779,1739536,1263132,1215652,272951,294409,15532,15654,153475,169948,5155,4733,35534,39140,1293483,1249136,285076,309055,26801,28259,169678,187026,9439,9153,482818,439713,426489,385051,22052,23709,15356,12664,4744,4530,2136,1650,12041,12109,437104,395722,27388,29369,21043,18221,7799,7563,3286,2750
R,2,2023,43,4268621,2154322,2114299,1633002,1551307,286287,310883,29745,27072,153423,169767,6725,6235,45140,49035,1671911,1593374,302687,330337,46314,44623,171336,188992,11893,11563,1689369,1689256,1222887,1179140,264687,287881,14798,14857,148995,165448,4695,4671,33307,37259,1251364,1210852,275887,301735,25699,27040,163951,181710,8734,8899,464953,425043,410115,372167,21600,23002,14947,12215,4428,4319,2030,1564,11833,11776,420547,382522,26800,28602,20615,17583,7385,7282,3159,2664
R,2,2023,44,4124080,2075761,2048319,1577875,1505262,272809,299330,28022,26126,148347,165650,6186,5706,42522,46245,1614386,1544946,288205,317310,43632,42957,165389,183882,10883,10633,1633653,1636828,1186678,1144871,252598,277168,14272,14264,144137,161375,4423,4189,31545,34961,1213475,1174636,263183,289889,24632,25855,158461,176809,8104,8116,442108,411491,391197,360391,20211,22162,13750,11862,4210,4275,1763,1517,10977,11284,400911,370310,25022,27421,19000,17102,6928,7073,2779,2517
R,2,2023,45,4083949,2051876,2032073,1567887,1500648,265441,293128,27978,26208,143380,161367,6142,5695,41048,45027,1603070,1539081,280156,310601,43383,42915,159727,179004,10695,10517,1611282,1618927,1177216,1137557,246039,271540,14263,14464,139158,157135,4366,4212,30240,34019,1202836,1166347,255979,283805,24478,26029,152845,172084,7916,8055,440594,413146,390671,363091,19402,21588,13715,11744,4222,4232,1776,1483,10808,11008,400234,372734,24177,26796,18905,16886,6882,6920,2779,2462
R,2,2023,46,3949294,1981716,1967578,1512486,1452508,253685,281235,26936,24918,143780,160861,5796,5377,39033,42679,1546078,1488779,267230,297486,41636,40994,159431,177778,10270,10015,1554886,1563402,1133383,1096164,235044,260525,13841,13807,139668,156738,4147,3933,28803,32235,1157874,1123279,244064,271963,23692,24996,152816,170973,7629,7627,426830,404176,379103,356344,18641,20710,13095,11111,4112,4123,1649,1444,10230,10444,388204,365500,23166,25523,17944,15998,6615,6805,2641,2388
R,2,2023,47,3903006,1958359,1944647,1493377,1435142,250773,278175,26486,24652,145135,161030,5511,5278,37077,40370,1525173,1469481,263710,293274,40758,40012,159937,177149,9636,9614,1538744,1546232,1119967,1083095,232775,258079,13520,13591,141138,156965,3981,3908,27363,30594,1143154,1108896,241393,268628,23156,24332,153582,170622,7222,7346,419615,398415,373410,352047,17998,20096,12966,11061,3997,4065,1530,1370,9714,9776,382019,360585,22317,24646,17602,15680,6355,6527,2414,2268
R,2,2023,48,3910105,1961474,1948631,1502897,1446188,247798,276130,26261,24355,143972,158159,5604,5041,34942,38758,1532557,1478977,259723,290493,40030,39407,157933,173563,9686,9116,1549020,1555729,1133997,1097290,231060,257274,13397,13513,140130,154354,4092,3723,26344,29575,1156157,1122034,239310,267388,22810,24120,152076,167571,7345,6982,412454,392902,368900,348898,16738,18856,12864,10842,3842,3805,1512,1318,8598,9183,376400,356943,20413,23105,17220,15287,5857,5992,2341,2134
R,2,2023,49,3846351,1926074,1920277,1474547,1422629,244008,273205,25188,24056,143131,158169,5186,5003,34014,37215,1503407,1453964,255421,286850,38640,38564,156896,173098,9107,9063,1532828,1540492,1122433,1085033,228075,255032,13025,13447,139630,154479,3846,3738,25819,28763,1144100,1109004,235871,264804,22417,23936,151453,167314,7018,6975,393246,379785,352114,337596,15933,18173,12163,10609,3501,3690,1340,1265,8195,8452,359307,344960,19550,22046,16223,14628,5443,5784,2089,2088
R,2,2023,50,3969223,1986377,1982846,1523050,1472665,254700,284270,25729,24417,143611,159257,5200,5003,34087,37234,1551909,1503974,265709,297672,39601,39429,157377,174047,9119,9037,1592726,1602194,1170221,1134029,238961,266249,13483,13770,140036,155540,3908,3734,26117,28872,1192102,1158013,246588,275892,23339,24718,151943,168290,7029,7011,393651,380652,352829,338636,15739,18021,12246,10647,3575,3717,1292,1269,7970,8362,359807,345961,19121,21780,16262,14711,5434,5757,2090,2026
R,2,2023,51,4165952,2089310,2076642,1623842,1564194,261227,291001,25698,24699,139439,154331,5286,4834,33818,37583,1652377,1595843,272069,304269,39799,40292,152885,168916,9181,8957,1703553,1703664,1278018,1231957,245780,273619,13914,14297,135793,150802,3922,3661,26126,29328,1299811,1256387,253381,283148,24110,25851,147443,163444,7083,7024,385757,372978,345824,332237,15447,17382,11784,10402,3646,3529,1364,1173,7692,8255,352566,339456,18688,21121,15689,14441,5442,5472,2098,1933
R,2,2023,52,4364985,2192206,2172779,1713912,1648191,272118,302079,26548,25183,139525,154272,5108,5082,34995,37972,1743509,1680005,283384,315445,41441,41337,153022,168761,9224,9432,1804976,1803076,1366731,1319403,256559,284553,14656,14746,135952,150681,3821,3818,27257,29875,1389547,1344200,264551,294319,25598,26920,147611,163126,7171,7357,387230,369703,347181,328788,15559,17526,11892,10437,3573,3591,1287,1264,7738,8097,353962,335805,18833,21126,15843,14417,5411,5635,2053,2075
R,2,2023,53,4179801,2094639,2085162,1644062,1590070,256381,284570,25091,23915,131206,146408,5230,4950,32669,35249,1671624,1619460,266604,296718,39318,39276,143769,159902,9218,9013,1725269,1731867,1312938,1275237,241626,268145,13841,14196,127787,142939,3952,3801,25125,27549,1333892,1298036,248665,276864,24192,25741,138597,154444,7196,7121,369370,353295,331124,314833,14755,16425,11250,9719,3419,3469,1278,1149,7544,7700,337732,321424,17939,19854,15126,13535,5172,5458,2022,1892
R,2,2023,54,4055750,2030082,2025668,1594854,1547935,247320,274130,24518,23050,128481,142898,4598,4717,30311,32938,1620365,1575344,256525,285240,38133,37861,140030,155219,8263,8589,1679852,1689917,1280720,1248673,233104,258372,13725,13794,125392,139683,3460,3551,23451,25844,1300259,1269932,239408,266321,23848,25042,135351,150359,6434,6737,350230,335751,314134,299262,14216,15758,10793,9256,3089,3215,1138,1166,6860,7094,320106,305412,17117,18919,14285,12819,4679,4860,1829,1852
R,2,2023,55,3981467,1985933,1995534,1567742,1529840,244393,274465,23345,22899,117006,132229,4630,4531,28817,31570,1591961,1555986,253064,285228,36574,37376,127855,143707,8062,8368,1648897,1669572,1265282,1239072,230592,259063,13198,13988,114032,129239,3484,3465,22309,24745,1283791,1259335,236511,266757,23036,25068,123412,139056,6336,6626,337036,325962,302460,290768,13801,15402,10147,8911,2974,2990,1146,1066,6508,6825,308170,296651,16553,18471,13538,12308,4443,4651,1726,1742
R,2,2023,56,4016593,1995460,2021133,1580891,1558324,245372,278032,23085,22784,113421,126642,4678,4556,28013,30795,1604180,1583799,253890,288522,36216,37216,123768,137606,8186,8247,1668437,1703517,1286932,1274719,232131,263203,13385,14310,110549,123691,3579,3496,21861,24098,1304858,1294426,237958,270666,23372,25327,119454,133095,6508,6546,327023,317616,293959,283605,13241,14829,9700,8474,2872,2951,1099,1060,6152,6697,299322,289373,15932,17856,12844,11889,4314,4511,1678,1701
R,2,2023,57,4109292,2036615,2072677,1612434,1597710,253435,286638,23798,23453,114300,129302,4609,4561,28039,31013,1635715,1623368,261800,296840,37318,38270,124433,140365,8133,8331,1713173,1758194,1322375,1317410,239878,271685,14006,14886,111503,126267,3570,3566,21841,24380,1340258,1337321,245599,278961,24295,26362,120242,135731,6494,6679,323442,314483,290059,280300,13557,14953,9792,8567,2797,3035,1039,995,6198,6633,295457,286047,16201,17879,13023,11908,4191,4634,1639,1652
R,2,2023,58,4273565,2105357,2168208,1678564,1685298,256621,293814,23900,24053,113429,128830,4576,4688,28267,31525,1702088,1711308,264752,304026,37883,39724,123597,139688,8084,8504,1792726,1857809,1397907,1408183,243836,279240,14542,15646,110652,125993,3589,3688,22200,25059,1416162,1428595,249426,286590,25289,28025,119432,135363,6483,6870,312631,310399,280657,277115,12785,14574,9358,8407,2777,2837,987,1000,6067,6466,285926,282713,15326,17436,12594,11699,4165,4325,1601,1634
R,2,2023,59,4297651,2115416,2182235,1694349,1705011,250696,286621,23452,23685,114551,131166,4340,4547,28028,31205,1717641,1730689,258529,296359,37616,39314,124567,141995,7836,8420,1817491,1883510,1427151,1438705,238184,272561,14552,15424,111953,128378,3375,3583,22276,24859,1445481,1458912,243650,279551,25623,27862,120636,137675,6292,6802,297925,298725,267198,266306,12512,14060,8900,8261,2598,2788,965,964,5752,6346,272160,271777,14879,16808,11993,11452,3931,4320,1544,1618
R,2,2023,60,4298708,2108005,2190703,1693291,1719447,247419,285070,22949,23556,112686,127196,4304,4498,27356,30936,1716103,1744830,254919,294810,36645,39402,122498,137711,7727,8244,1822587,1901353,1436951,1461107,235665,271833,14362,15572,110131,124504,3410,3584,22068,24753,1455174,1481181,240906,278845,25303,28245,118727,133553,6322,6682,285418,289350,256340,258340,11754,13237,8587,7984,2555,2692,894,914,5288,6183,260929,263649,14013,15965,11342,11157,3771,4158,1405,1562
R,2,2023,61,4292244,2101709,2190535,1706582,1736506,240306,279680,22440,23338,101008,116530,4217,4211,27156,30270,1729187,1761293,247601,289233,36370,39144,110686,126678,7588,7845,1832264,1917293,1464570,1492530,229244,267260,14416,15790,98707,113977,3408,3364,21919,24372,1482650,1512273,234371,274163,25558,28602,107142,122725,6248,6371,269445,273242,242012,243976,11062,12420,8024,7548,2301,2553,809,847,5237,5898,246537,249020,13230,15070,10812,10542,3544,3953,1340,1474
R,2,2023,62,4274002,2084896,2189106,1688857,1731251,240438,280326,21950,23058,102803,120678,4093,4253,26755,29540,1711198,1755408,247529,289338,35795,38641,112239,130630,7396,7832,1823728,1921148,1454391,1491604,229739,268164,14086,15818,100463,118126,3308,3442,21741,23994,1472357,1511015,234793,274788,25240,28502,108780,126726,6066,6447,261168,267958,234466,239647,10699,12162,7864,7240,2340,2552,785,811,5014,5546,238841,244393,12736,14550,10555,10139,3459,3904,1330,1385
