UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2020,49,4351260,2191782,2159478,1711111,1634986,274734,303727,26672,25455,138857,152119,5236,4954,35172,38237,1740843,1667149,285954,317181,41584,41531,152642,166748,9366,9271,1799375,1784332,1359118,1301172,259152,286112,14719,14773,135174,148536,3879,3719,27333,30020,1382001,1326170,267055,295888,25620,26852,147105,161163,7230,7247,392407,375146,351993,333814,15582,17615,11953,10682,3683,3583,1357,1235,7839,8217,358842,340979,18899,21293,15964,14679,5537,5585,2136,2024
R,8,2020,50,4323585,2177593,2145992,1704816,1632784,271353,296567,26389,24841,135633,149793,5243,5042,34159,36965,1733620,1663602,282251,309503,41101,40736,148712,163968,9379,9329,1793797,1784103,1360930,1310592,255943,279741,14441,14747,132073,146201,3929,3829,26481,28993,1383000,1334562,263646,289165,25219,26683,143323,158297,7311,7327,383796,361889,343886,322192,15410,16826,11948,10094,3560,3592,1314,1213,7678,7972,350620,329040,18605,20338,15882,14053,5389,5671,2068,2002
R,8,2020,51,4154287,2088371,2065916,1643279,1581221,254339,279499,25179,23760,128848,142541,4878,4808,31848,34087,1670217,1609692,264096,291023,39334,38968,141002,155392,8653,8715,1726070,1722532,1318214,1275243,239932,263591,14121,14163,125567,139163,3682,3643,24554,26729,1338784,1297384,246612,271836,24515,25658,136039,150214,6744,6821,362301,343384,325065,305978,14407,15908,11058,9597,3281,3378,1196,1165,7294,7358,331433,312308,17484,19187,14819,13310,4963,5178,1909,1894
R,8,2020,52,4060530,2038043,2022487,1602297,1545663,253483,279246,24534,23173,123224,137399,4631,4631,29874,32375,1627332,1572439,262565,290142,38126,37869,134558,149453,8231,8576,1686684,1689075,1287107,1248115,239205,263696,13695,14079,120144,134270,3458,3503,23075,25412,1306190,1268864,245436,271522,23792,25297,129909,144654,6416,6761,351359,333412,315190,297548,14278,15550,10839,9094,3080,3129,1173,1128,6799,6963,321142,303575,17129,18620,14334,12572,4649,4799,1815,1815
R,8,2020,53,4068057,2033970,2034087,1611005,1567865,251615,279890,23797,23170,114058,127137,4700,4588,28795,31437,1635136,1593915,260253,290678,37246,37781,124738,138338,8217,8356,1696866,1710894,1308088,1279405,238078,264737,13716,14417,111052,124165,3555,3493,22377,24677,1326610,1299603,244001,272484,23795,25592,120269,133784,6487,6628,337104,323193,302917,288460,13537,15153,10081,8753,3006,2972,1145,1095,6418,6760,308526,294312,16252,18194,13451,12189,4469,4554,1730,1728
R,8,2020,54,4117856,2054866,2062990,1624987,1589476,258583,287593,24027,23389,114264,126952,4601,4571,28404,31009,1648489,1615121,267171,297912,37602,38175,124567,137988,8167,8329,1723401,1745075,1327439,1305807,244882,272751,14024,14729,111389,123921,3523,3551,22144,24316,1345488,1325687,250761,280103,24409,26116,120238,133349,6494,6641,331465,317915,297548,283669,13701,14842,10003,8660,2875,3031,1078,1020,6260,6693,303001,289434,16410,17809,13193,12059,4329,4639,1673,1688
R,8,2020,55,4277551,2124567,2152984,1687428,1668189,265123,296747,24572,24259,113931,127299,4741,4694,28772,31796,1711366,1694414,273542,307212,38580,39703,124343,138378,8348,8580,1797944,1836833,1394192,1386060,251771,281911,14774,15700,111050,124330,3689,3680,22468,25152,1412628,1406553,257569,289450,25403,27775,120048,133833,6664,6895,326623,316151,293236,282129,13352,14836,9798,8559,2881,2969,1052,1014,6304,6644,298738,287861,15973,17762,13177,11928,4295,4545,1684,1685
R,8,2020,56,4388243,2174520,2213723,1738062,1726573,264586,297034,24441,24450,114190,129381,4478,4595,28763,31690,1761906,1752677,272795,306982,38857,40363,124471,140428,8127,8465,1862097,1905960,1457744,1451957,251597,282519,15032,15941,111483,126612,3492,3608,22749,25323,1476393,1472534,257304,289699,26250,28630,120364,136155,6506,6846,312423,307763,280318,274616,12989,14515,9409,8509,2707,2769,986,987,6014,6367,285513,280143,15491,17283,12607,11733,4107,4273,1621,1619
R,8,2020,57,4396140,2172639,2223501,1740841,1741025,260200,292928,24009,24010,114999,129567,4283,4489,28307,31482,1764374,1766858,268061,302864,38291,39989,125099,140295,7755,8298,1875114,1927296,1473712,1476775,247928,279231,15052,15826,112348,126762,3357,3554,22717,25148,1492414,1497149,253445,286410,26353,28575,121181,135985,6299,6729,297525,296205,267129,264250,12272,13697,8957,8184,2651,2805,926,935,5590,6334,271960,269709,14616,16454,11938,11414,3918,4310,1456,1569
R,8,2020,58,4408424,2174554,2233870,1755138,1762860,256888,291163,23471,23928,106742,120390,4406,4470,27909,31059,1778428,1788283,264413,300976,37620,39985,116697,130886,7927,8254,1887664,1947962,1497273,1507483,245164,278300,14918,15936,104271,117721,3530,3553,22508,24969,1515886,1527699,250455,285391,26222,28886,112950,126769,6498,6685,286890,285908,257865,255377,11724,12863,8553,7992,2471,2669,876,917,5401,6090,262542,260584,13958,15585,11398,11099,3747,4117,1429,1569
R,8,2020,59,4401695,2165775,2235920,1758535,1773144,251900,287989,22751,23646,100912,116735,4166,4201,27511,30205,1781402,1797849,259259,297268,37007,39634,110672,126838,7575,7882,1895628,1963711,1515954,1529983,240871,275500,14673,16246,98513,114163,3342,3379,22275,24440,1534267,1549748,246094,282299,26117,29235,107039,122878,6201,6436,270147,272209,242581,243161,11029,12489,8078,7400,2399,2572,824,822,5236,5765,247135,248101,13165,14969,10890,10399,3633,3960,1374,1446
R,8,2020,60,4341668,2132597,2209071,1723622,1744212,251574,287288,22577,23343,103562,120407,4181,4161,27081,29660,1746239,1768344,258755,296582,36647,39016,113119,130262,7502,7774,1868215,1942662,1486365,1506255,240699,275121,14595,16091,101215,117865,3353,3354,21988,23976,1504553,1525524,245801,281945,25923,28823,109613,126343,6126,6363,264382,266409,237257,237957,10875,12167,7982,7252,2347,2542,828,807,5093,5684,241686,242820,12954,14637,10724,10193,3506,3919,1376,1411
R,8,2020,61,4252839,2080122,2172717,1691204,1725721,240966,278588,21082,22161,97355,114258,3894,3856,25621,28133,1712513,1748817,247647,287107,34633,37465,106408,123409,6943,7134,1838326,1924614,1474116,1503975,230981,267192,13916,15363,95197,111924,3154,3148,20962,23012,1491436,1522677,235753,273483,24945,27973,103130,119897,5708,5915,241796,248103,217088,221746,9985,11396,7166,6798,2158,2334,740,708,4659,5121,221077,226140,11894,13624,9688,9492,3278,3512,1235,1219
R,8,2020,62,4206793,2050749,2156044,1673703,1720471,231372,268828,19938,21445,97405,114422,3666,3766,24665,27112,1694157,1742587,237854,277074,33118,36313,105981,123228,6604,6884,1825285,1920095,1471476,1509431,221795,257935,13388,15126,95398,112307,2979,3067,20249,22229,1488125,1527389,226424,264051,24231,27398,102967,119943,5434,5700,225464,235949,202227,211040,9577,10893,6550,6319,2007,2115,687,699,4416,4883,206032,215198,11430,13023,8887,8915,3014,3285,1170,1184
R,8,2020,63,4143260,2011154,2132106,1646493,1705162,223898,265424,19676,20791,93772,110863,3542,3572,23773,26294,1666189,1726699,230192,273338,32611,35684,101853,118942,6358,6651,1795575,1903811,1453100,1500828,214880,254912,13134,14709,91889,108869,2916,2905,19656,21588,1469238,1518310,219451,260772,23830,27122,99079,115847,5317,5492,215579,228295,193393,204334,9018,10512,6542,6082,1883,1994,626,667,4117,4706,196951,208389,10741,12566,8781,8562,2774,3095,1041,1159
R,8,2020,64,3966158,1913346,2052812,1568034,1641102,210241,253520,18324,19957,91109,109528,3236,3425,22402,25280,1586670,1661753,216078,261128,30548,34274,98631,117409,5927,6341,1711544,1835612,1387130,1446775,201756,243539,12257,14272,89309,107459,2645,2858,18447,20709,1402342,1463519,205912,249114,22328,26212,95952,114267,4923,5294,201802,217200,180904,194327,8485,9981,6067,5685,1800,2069,591,567,3955,4571,184328,198234,10166,12014,8220,8062,2679,3142,1004,1047
R,8,2020,65,3862987,1855248,2007739,1525787,1611131,199068,242226,17445,18809,88472,108370,3072,3341,21404,23862,1543424,1630528,204661,249430,29303,32215,95627,115886,5675,6155,1663812,1798882,1353623,1423471,191070,233010,11931,13546,86796,106502,2551,2750,17841,19603,1368205,1439177,195146,238328,21864,24717,93154,113049,4770,5131,191436,208857,172164,187660,7998,9216,5514,5263,1676,1868,521,591,3563,4259,175219,191351,9515,11102,7439,7498,2473,2837,905,1024
R,8,2020,66,3733387,1783454,1949933,1476399,1573408,184832,230489,16051,17710,83630,102849,2813,3128,19729,22349,1492822,1591534,189903,237164,27241,30598,90061,109612,5067,5797,1608794,1755666,1319051,1398507,177425,222077,11204,12929,82207,101096,2348,2572,16559,18485,1332730,1413318,181120,227026,20691,23760,87909,107006,4299,4854,174660,194267,157348,174901,7407,8412,4847,4781,1423,1753,465,556,3170,3864,160092,178216,8783,10138,6550,6838,2152,2606,768,943
R,8,2020,67,3577499,1700629,1876870,1415620,1523214,169647,215317,14917,16449,79369,97883,2680,2889,18396,21118,1430895,1540433,174238,221505,25371,28690,85378,104368,4859,5414,1539997,1695325,1270886,1359516,162931,207398,10469,12101,77995,96323,2262,2411,15454,17576,1283636,1373685,166246,212034,19342,22456,83333,101957,4129,4558,160632,181545,144734,163698,6716,7919,4448,4348,1374,1560,418,478,2942,3542,147259,166748,7992,9471,6029,6234,2045,2411,730,856
R,8,2020,68,3452339,1635171,1817168,1368377,1479653,158149,205205,13633,15469,75536,94683,2538,2833,16938,19325,1382398,1495446,162424,210786,23385,26921,80950,100392,4635,5144,1486408,1647482,1233982,1326544,152032,197773,9701,11422,74261,93191,2160,2394,14272,16158,1245705,1339600,155166,201974,17992,21194,79079,98168,3939,4339,148763,169686,134395,153109,6117,7432,3932,4047,1275,1492,378,439,2666,3167,136693,155846,7258,8812,5393,5727,1871,2224,696,805
R,8,2020,69,3281046,1543693,1737353,1292610,1413425,150354,198852,12941,14637,69566,89611,2282,2546,15940,18282,1305787,1428304,154355,204286,22339,25573,74526,94855,4231,4725,1403454,1576386,1165701,1268227,144615,191845,9322,10742,68399,88143,1954,2154,13463,15275,1176751,1280492,147574,195976,17354,20088,72793,92690,3641,4008,140239,160967,126909,145198,5739,7007,3619,3895,1167,1468,328,392,2477,3007,129036,147812,6781,8310,4985,5485,1733,2165,590,717
R,8,2020,70,3126951,1465270,1661681,1221312,1347414,142619,189076,12399,13836,71318,91396,2305,2451,15317,17508,1233964,1361556,146510,194313,21469,24156,76050,96637,4174,4599,1334120,1507340,1102775,1208047,137161,182241,9031,10304,70238,90026,1933,2089,12982,14633,1113440,1219736,140067,186186,16776,19128,74435,94553,3557,3912,131150,154341,118537,139367,5458,6835,3368,3532,1080,1370,372,362,2335,2875,120524,141820,6443,8127,4693,5028,1615,2084,617,687
R,8,2020,71,3043344,1421791,1621553,1196278,1328288,131048,176652,11641,12977,66464,84744,2222,2400,14138,16492,1207985,1341748,134493,181483,20098,22927,70805,89409,3976,4358,1300888,1478521,1086768,1198747,126195,170506,8536,9728,65441,83561,1890,2040,12058,13939,1096702,1210028,128766,174188,15868,18369,69280,87616,3380,3711,120903,143032,109510,129541,4853,6146,3105,3249,1023,1183,332,360,2080,2553,111283,131720,5727,7295,4230,4558,1525,1793,596,647
R,8,2020,72,2977334,1389906,1587428,1178582,1311948,122336,166315,10810,12264,62809,78933,1987,2211,13382,15757,1189690,1324906,125681,170776,18846,21800,66795,83398,3611,4074,1275915,1451179,1075194,1188471,117743,160576,8023,9243,61882,77769,1692,1882,11381,13238,1084569,1199239,120281,163948,14957,17455,65401,81647,3099,3473,113991,136249,103388,123477,4593,5739,2787,3021,927,1164,295,329,2001,2519,105121,125667,5400,6828,3889,4345,1394,1751,512,601
R,8,2020,73,3135687,1471346,1664341,1268856,1402607,116813,157785,10963,11925,59281,74269,1895,1950,13538,15805,1280184,1415726,120068,162264,19368,21721,63091,78548,3530,3730,1361950,1532714,1169341,1282954,112664,152343,8220,9134,58446,73151,1628,1660,11651,13472,1179068,1294049,115157,155808,15616,17681,61753,76896,3026,3207,109396,131627,99515,119653,4149,5442,2743,2791,835,1118,267,290,1887,2333,101116,121677,4911,6456,3752,4040,1338,1652,504,523
R,8,2020,74,2283913,1054448,1229465,896355,1019251,88415,124529,8189,9399,49516,62228,1665,1708,10308,12350,904951,1029400,90946,127998,14324,16651,52633,65889,3008,3248,963968,1115902,814138,916236,84809,119581,5979,7040,48835,61286,1440,1467,8767,10292,821436,924618,86669,122158,11300,13213,51580,64453,2584,2801,90480,113563,82217,103015,3606,4948,2210,2359,681,942,225,241,1541,2058,83515,104782,4277,5840,3024,3438,1053,1436,424,447
R,8,2020,75,2128200,972332,1155868,825944,958006,82461,118389,7476,8792,45452,57611,1418,1601,9581,11469,833907,967443,84813,121605,13189,15565,48333,60964,2743,3056,889610,1051169,750718,862697,79289,114060,5514,6635,44772,56754,1210,1368,8107,9655,757420,870580,81016,116470,10426,12467,47290,59668,2344,2614,82722,104699,75226,95309,3172,4329,1962,2157,680,857,208,233,1474,1814,76487,96863,3797,5135,2763,3098,1043,1296,399,442
R,8,2020,76,2067103,938238,1128865,802735,944123,76068,110651,6940,8183,42419,53437,1294,1444,8782,11027,810079,953206,78134,113822,12211,14805,45041,56546,2486,2858,864008,1031272,735113,855144,73120,106790,5193,6182,41886,52616,1131,1242,7565,9298,741409,862753,74692,109196,9833,11899,44192,55311,2156,2463,74230,97593,67622,88979,2948,3861,1747,2001,533,821,163,202,1217,1729,68670,90453,3442,4626,2378,2906,849,1235,330,395
R,8,2020,77,2092964,943589,1149375,816839,973374,71868,107963,6423,7792,39013,48371,1155,1300,8291,10575,823807,982158,73811,110893,11537,14247,41335,51264,2234,2599,874635,1056074,753908,888482,69166,104056,4926,5884,38468,47656,1016,1110,7151,8886,759936,895828,70622,106206,9458,11480,40482,50131,1943,2229,68954,93301,62931,84892,2702,3907,1497,1908,545,715,139,190,1140,1689,63871,86330,3189,4687,2079,2767,853,1133,291,370
R,8,2020,78,1801877,803679,998198,690420,838630,62773,95677,5685,6866,36415,46702,987,1206,7399,9117,696539,846171,64564,98198,10227,12412,38587,49243,1947,2300,742421,914685,634515,762274,60365,92415,4371,5190,35962,46050,853,1003,6355,7753,639773,768644,61723,94322,8352,10022,37854,48265,1656,1948,61258,83513,55905,76356,2408,3262,1314,1676,453,652,134,203,1044,1364,56766,77527,2841,3876,1875,2390,733,978,291,352
R,8,2020,79,1612761,710080,902681,608605,756303,55823,88402,5129,6213,33074,42310,919,1037,6530,8416,614064,763250,57357,90744,9089,11302,35028,44725,1788,2101,654153,825374,557549,685552,53644,85355,3935,4783,32649,41710,808,871,5568,7103,562201,691399,54769,87115,7390,9185,34348,43774,1535,1765,55927,77307,51056,70751,2179,3047,1194,1430,425,600,111,166,962,1313,51863,71851,2588,3629,1699,2117,680,951,253,336
R,8,2020,80,1474521,640100,834421,545691,696464,51357,83151,4698,5818,31407,40167,869,1049,6078,7772,550726,702880,52824,85346,8290,10451,33331,42385,1690,2032,587901,760819,498059,629198,49348,80177,3559,4442,30975,39598,745,853,5215,6551,502382,634568,50443,81824,6686,8438,32666,41517,1447,1686,52199,73602,47632,67266,2009,2974,1139,1376,432,569,124,196,863,1221,48344,68312,2381,3522,1604,2013,665,868,243,346
R,8,2020,81,1362382,585663,776719,502237,652982,45314,74584,3998,5180,28122,35957,705,960,5287,7056,506672,658806,46597,76519,7129,9367,29729,38020,1418,1914,538312,708740,458975,590719,43432,71859,3026,3967,27770,35434,600,819,4509,5942,462740,595636,44378,73278,5746,7586,29173,37194,1216,1602,47351,67979,43262,62263,1882,2725,972,1213,352,523,105,141,778,1114,43932,63170,2219,3241,1383,1781,556,826,202,312
R,8,2020,82,1276118,539446,736672,463620,620546,40788,70128,3651,4951,25770,33786,681,878,4936,6383,467722,625828,41978,71933,6583,8664,27291,35674,1340,1705,496191,672841,423993,562158,39167,67526,2821,3797,25440,33323,574,711,4196,5326,427481,566551,40032,68859,5371,6983,26763,34929,1109,1389,43255,63831,39627,58388,1621,2602,830,1154,330,463,107,167,740,1057,40241,59277,1946,3074,1212,1681,528,745,231,316
R,8,2020,83,1141452,474378,667074,407234,561376,35990,63659,3170,4334,23023,31019,598,788,4363,5898,410925,566267,37064,65309,5718,7753,24412,32776,1180,1594,435550,608785,371677,507975,34486,61339,2418,3290,22739,30553,510,655,3720,4973,374825,512081,35263,62573,4646,6240,23944,32067,987,1316,38828,58289,35557,53401,1504,2320,752,1044,284,466,88,133,643,925,36100,54186,1801,2736,1072,1513,468,709,193,278
R,8,2020,84,1048883,428238,620645,367790,522358,32689,59850,2825,3991,20551,28433,510,683,3873,5330,370995,526735,33625,61379,5055,7140,21827,30006,1056,1371,392924,566800,335367,472928,31318,57752,2173,3037,20304,28041,440,580,3322,4462,338124,476584,32003,58888,4110,5725,21420,29381,897,1153,35314,53845,32423,49430,1371,2098,652,954,247,392,70,103,551,868,32871,50151,1622,2491,945,1415,407,625,159,218
R,8,2020,85,980951,387236,593715,333605,501413,28893,56191,2516,3738,18372,26753,464,631,3386,4989,336431,505511,29703,57530,4451,6630,19448,28241,962,1263,355310,542290,304171,454113,27730,54208,1937,2817,18140,26373,405,524,2927,4255,306610,457589,28352,55233,3651,5351,19082,27670,832,1055,31926,51425,29434,47300,1163,1983,579,921,232,380,59,107,459,734,29821,47922,1351,2297,800,1279,366,571,130,208
R,8,2020,86,853422,329119,524303,283553,442981,24307,49442,2056,3145,15864,23750,426,565,2913,4420,286009,446678,25006,50676,3687,5660,16826,25122,827,1118,302126,479657,258655,401863,23368,47743,1556,2368,15676,23416,363,488,2508,3779,260777,405020,23890,48677,2988,4560,16513,24614,694,959,26993,44646,24898,41118,939,1699,500,777,188,334,63,77,405,641,25232,41658,1116,1999,699,1100,313,508,133,159
R,8,2020,87,772637,291205,481432,251740,407618,20895,44304,1816,2841,13935,22288,356,486,2463,3895,253818,410847,21478,45348,3184,5072,14771,23447,675,1002,268190,441664,230496,370870,20054,42816,1400,2188,13773,22011,310,421,2157,3358,232311,373637,20507,43633,2615,4154,14522,23037,587,878,23015,39768,21244,36748,841,1488,416,653,162,277,46,65,306,537,21507,37210,971,1715,569,918,249,410,88,124
R,8,2020,88,697004,254971,442033,221704,376743,17441,39067,1498,2513,11928,19740,311,428,2089,3542,223480,379710,17932,40039,2647,4535,12615,20748,588,866,234600,405863,202778,343294,16778,37738,1133,1913,11782,19493,270,375,1859,3050,204358,345829,17176,38513,2158,3691,12412,20385,521,754,20371,36170,18926,33449,663,1329,365,600,146,247,41,53,230,492,19122,33881,756,1526,489,844,203,363,67,112
R,8,2020,89,615201,218933,396268,191505,339945,14124,33326,1223,2144,10049,17470,261,369,1771,3014,193012,342459,14531,34171,2200,3863,10644,18340,488,733,201245,364312,175047,310351,13567,32192,912,1599,9947,17268,230,318,1542,2584,176358,312489,13884,32846,1773,3105,10476,18035,426,644,17688,31956,16458,29594,557,1134,311,545,102,202,31,51,229,430,16654,29970,647,1325,427,758,168,305,62,89
R,8,2020,90,540448,185525,354923,161770,303807,12118,30031,1098,1906,8818,16115,226,350,1495,2714,163036,306079,12467,30770,1934,3454,9300,16903,418,680,170419,326312,147714,277219,11621,29067,825,1447,8739,15938,205,300,1315,2341,148827,279168,11899,29629,1562,2820,9173,16635,377,589,15106,28611,14056,26588,497,964,273,459,79,177,21,50,180,373,14209,26911,568,1141,372,634,127,268,41,91
R,8,2020,91,447797,147519,300278,129043,257943,9262,25006,847,1468,6970,13281,176,302,1221,2278,130066,259830,9554,25661,1551,2771,7350,13918,330,585,135699,276949,118081,236291,8872,24181,641,1107,6894,13134,155,264,1056,1972,118964,237914,9098,24703,1265,2258,7225,13699,287,518,11820,23329,10962,21652,390,825,206,361,76,147,21,38,165,306,11102,21916,456,958,286,513,125,219,43,67
R,8,2020,92,379856,119535,260321,104712,224227,7335,21194,675,1305,5706,11375,118,236,989,1984,105548,225879,7559,21742,1218,2441,6032,11938,253,498,110233,240881,96042,206240,7041,20482,515,981,5660,11252,103,201,872,1725,96779,207660,7225,20916,997,1991,5955,11755,221,432,9302,19440,8670,17987,294,712,160,324,46,123,15,35,117,259,8769,18219,334,826,221,450,77,183,32,66
R,8,2020,93,309986,93179,216807,81403,186871,5745,17542,501,1099,4647,9490,94,186,789,1619,82066,188229,5941,17981,940,2034,4898,9944,191,386,86216,201359,74881,172575,5546,16963,400,839,4609,9391,82,161,698,1430,75468,173769,5706,17317,792,1683,4833,9798,167,341,6963,15448,6522,14296,199,579,101,260,38,99,12,25,91,189,6598,14460,235,664,148,351,65,146,24,45
R,8,2020,94,244412,70014,174398,60993,150109,4382,14178,383,851,3587,7775,70,170,599,1315,61498,151208,4536,14556,721,1594,3770,8135,148,333,64695,162034,56051,138646,4214,13742,294,653,3554,7693,62,147,520,1153,56488,139611,4331,14048,594,1319,3715,8013,128,291,5319,12364,4942,11463,168,436,89,198,33,82,8,23,79,162,5010,11597,205,508,127,275,55,122,20,42
R,8,2020,95,191598,51801,139797,44914,120263,3215,11198,295,670,2877,6422,46,138,454,1106,45294,121183,3325,11547,542,1301,3030,6706,108,257,48008,130236,41386,111408,3101,10845,226,520,2853,6356,41,124,401,983,41724,112226,3187,11139,448,1095,2989,6604,94,227,3793,9561,3528,8855,114,353,69,150,24,66,5,14,53,123,3570,8957,138,408,94,206,41,102,14,30
R,8,2020,96,144453,37164,107289,32055,92466,2309,8432,204,520,2226,4986,42,100,328,785,32329,93119,2401,8664,386,970,2334,5207,78,198,34435,100343,29516,86029,2223,8179,158,408,2209,4940,37,89,292,698,29761,86611,2296,8371,325,813,2307,5137,67,177,2729,6946,2539,6437,86,253,46,112,17,46,5,11,36,87,2568,6508,105,293,61,157,27,70,11,21
R,8,2020,97,105290,26075,79215,22333,67998,1623,6323,156,363,1678,3841,27,75,258,615,22544,68501,1693,6509,294,724,1767,4002,67,157,24145,74199,20534,63335,1568,6142,124,291,1666,3812,24,66,229,553,20723,63785,1626,6300,247,621,1748,3955,56,139,1930,5016,1799,4663,55,181,32,72,12,29,3,9,29,62,1821,4716,67,209,47,103,19,47,11,18
R,8,2020,98,74546,17133,57413,14539,49268,1074,4571,97,267,1234,2789,17,65,172,453,14683,49636,1122,4716,191,521,1295,2911,41,124,15949,53880,13437,45995,1039,4443,81,217,1222,2765,15,58,155,402,13567,46320,1078,4566,166,446,1279,2873,36,111,1184,3533,1102,3273,35,128,16,50,12,24,2,7,17,51,1116,3316,44,150,25,75,16,38,5,13
R,8,2020,99,51196,11131,40065,9447,34182,679,3220,60,195,812,2072,14,42,119,354,9546,34465,714,3339,123,395,851,2169,33,92,10399,37686,8771,31994,655,3135,47,158,808,2058,12,38,106,303,8859,32238,687,3236,103,333,844,2137,28,81,732,2379,676,2188,24,85,13,37,4,14,2,4,13,51,687,2227,27,103,20,62,7,32,5,11
R,8,2020,100,83501,15317,68184,12401,56289,1074,6263,105,355,1515,4570,30,80,192,627,12552,56790,1135,6495,207,695,1580,4735,61,171,14322,64371,11498,52794,1041,6112,85,304,1505,4541,25,73,168,547,11633,53229,1091,6306,174,606,1560,4684,52,150,995,3813,903,3495,33,151,20,51,10,29,5,7,24,80,919,3561,44,189,33,89,20,51,9,21
R,9,2020,999,331660758,164591986,167068772,125736255,125919020,21672272,23280353,2172870,2115793,9780466,10491646,434063,417715,4796060,4844245,130010365,130212908,23859959,25536237,3560629,3556986,11570750,12263318,860816,845465,133123786,136557192,98266917,99342409,20095608,21669012,1191905,1215482,9453183,10167276,313246,305093,3802927,3857920,101656911,102761340,21813842,23450534,2169476,2251577,10967154,11663675,644111,638062,31468200,30511580,27469338,26576611,1576664,1611341,980965,900311,327283,324370,120817,112622,993133,986325,28353454,27451568,2046117,2085703,1391153,1305409,603596,599643,216705,207403
R,9,2020,0,3656250,1869536,1786714,1294150,1234340,299853,290388,34571,33020,110147,103754,6913,6539,123902,118673,1408063,1343434,368597,356386,57659,55190,155882,147407,15480,14667,1378619,1315115,895495,851161,264267,256009,13408,12908,102499,96492,4202,3904,98748,94641,986812,938661,319851,309405,28104,27045,140390,132686,10429,9818,490917,471599,398655,383179,35586,34379,21163,20112,7648,7262,2711,2635,25154,24032,421251,404773,48746,46981,29555,28145,15492,14721,5051,4849
R,9,2020,1,3711395,1895724,1815671,1316350,1257516,299614,292145,35135,33742,114086,107304,7199,6758,123340,118206,1429622,1366071,367842,357768,58201,55949,159830,150879,15813,14926,1403538,1339982,916113,870208,264417,257970,13994,13567,106255,99908,4402,4142,98357,94187,1006957,957198,319537,310998,28717,27735,144233,136025,10686,10085,492186,475689,400237,387308,35197,34175,21141,20175,7831,7396,2797,2616,24983,24019,422665,408873,48305,46770,29484,28214,15597,14854,5127,4841
R,9,2020,2,3785291,1934668,1850623,1343106,1281418,304085,296585,35886,34165,119043,111751,7248,6870,125300,119834,1458183,1391454,373215,363003,59347,56679,165614,155992,16009,15168,1435089,1369337,935573,888446,269310,262891,14123,13623,111353,104399,4512,4257,100218,95721,1028127,976822,325337,316667,29139,28048,150168,141208,10927,10323,499579,481286,407533,392972,34775,33694,21763,20542,7690,7352,2736,2613,25082,24113,430056,414632,47878,46336,30208,28631,15446,14784,5082,4845
R,9,2020,3,3868003,1979830,1888173,1377309,1310169,306942,298548,35329,33948,126092,117944,7384,7018,126774,120546,1493669,1420844,376045,364966,59211,56801,173858,162610,16410,15449,1471068,1398624,958174,907324,272992,265551,15101,14355,118512,110682,4738,4406,101551,96306,1051855,996218,328960,319320,30524,29068,158447,147847,11414,10572,508762,489549,419135,402845,33950,32997,20228,19593,7580,7262,2646,2612,25223,24240,441814,424626,47085,45646,28687,27733,15411,14763,4996,4877
R,9,2020,4,3980752,2034573,1946179,1430449,1362794,307874,301342,34941,33712,125927,118711,7324,7009,128058,122611,1548044,1475421,377277,368290,59444,57225,174165,164390,16444,15643,1511997,1444078,996871,946203,274152,268699,15625,15149,118250,111489,4643,4426,102456,98112,1091438,1036806,330356,322943,31481,30385,158488,149570,11360,10767,522576,502101,433578,416591,33722,32643,19316,18563,7677,7222,2681,2583,25602,24499,456606,438615,46921,45347,27963,26840,15677,14820,5084,4876
R,9,2020,5,4019014,2053502,1965512,1444567,1378055,312674,305023,34392,33440,126834,119435,7258,7023,127777,122536,1561909,1490591,381869,371910,59037,57010,174799,165045,16360,15652,1530178,1460023,1008829,957694,278811,272163,16052,15290,119435,112315,4624,4438,102427,98123,1103361,1048276,334870,326382,32105,30565,159573,150408,11367,10816,523324,505489,435738,420361,33863,32860,18340,18150,7399,7120,2634,2585,25350,24413,458548,442315,46999,45528,26932,26445,15226,14637,4993,4836
