UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2022,3,3739856,1909976,1829880,1324179,1265178,301245,293905,35476,34089,117825,111149,7256,6809,123995,118750,1438045,1374224,369763,359735,58655,56396,163891,155020,15888,15000,1411504,1348184,918547,872683,265739,259442,14052,13609,109947,103708,4443,4183,98776,94559,1009766,960003,320996,312568,28797,27802,148220,140103,10743,10145,498472,481696,405632,392495,35506,34463,21424,20480,7878,7441,2813,2626,25219,24191,428279,414221,48767,47167,29858,28594,15671,14917,5145,4855
R,8,2022,4,3820063,1952613,1867450,1353212,1290895,306837,299346,36185,34361,122978,115335,7302,6945,126099,120568,1469016,1401595,376285,366083,59794,56990,169957,159943,16122,15293,1446902,1379914,940231,892346,271891,265467,14131,13633,115306,107949,4581,4319,100762,96200,1033273,981150,328071,319399,29194,28088,154502,145084,11049,10422,505711,487536,412981,398549,34946,33879,22054,20728,7672,7386,2721,2626,25337,24368,435743,420445,48214,46684,30600,28902,15455,14859,5073,4871
R,8,2022,5,3899433,1995791,1903642,1387430,1319644,308534,300264,35515,34299,129554,121219,7465,7096,127293,121120,1504247,1430830,377744,366831,59533,57300,177665,166235,16545,15568,1480748,1407860,962846,911404,274259,266952,15143,14459,121914,113926,4796,4473,101790,96646,1056725,1000588,330151,320719,30603,29225,162154,151409,11508,10677,515043,495782,424584,408240,34275,33312,20372,19840,7640,7293,2669,2623,25503,24474,447522,430242,47593,46112,28930,28075,15511,14826,5037,4891
R,8,2022,6,4006118,2047550,1958568,1439150,1370722,309363,303124,35105,33843,128050,120750,7382,7096,128500,123033,1557144,1483725,378946,370244,59723,57452,176490,166636,16526,15761,1519109,1450888,1000283,949080,275468,270302,15664,15130,120334,113517,4674,4510,102686,98349,1095052,1039883,331719,324597,31543,30377,160746,151791,11406,10876,528441,507680,438867,421642,33895,32822,19441,18713,7716,7233,2708,2586,25814,24684,462092,443842,47227,45647,28180,27075,15744,14845,5120,4885
R,8,2022,7,4042140,2065032,1977108,1450567,1384274,314712,307010,34706,33774,129522,121982,7320,7113,128205,122955,1568278,1497183,384113,374055,59448,57446,177682,167796,16448,15761,1536860,1466931,1010869,959976,280505,273835,16057,15332,122105,114884,4674,4539,102650,98365,1105581,1050770,336618,328099,32127,30634,162428,153166,11436,10934,528172,510177,439698,424298,34207,33175,18649,18442,7417,7098,2646,2574,25555,24590,462697,446413,47495,45956,27321,26812,15254,14630,5012,4827
R,8,2022,8,4036739,2066607,1970132,1455104,1381002,315511,306811,34997,33793,126948,120068,7042,6802,127005,121656,1571747,1492712,383881,373250,59684,57367,174810,165129,16219,15441,1541109,1466169,1017627,961736,281028,273666,16379,15686,119852,113361,4576,4422,101647,97298,1111471,1051544,336247,327453,32447,30968,159914,150973,11341,10799,525498,503963,437477,419266,34483,33145,18618,18107,7096,6707,2466,2380,25358,24358,460276,441168,47634,45797,27237,26399,14896,14156,4878,4642
R,8,2022,9,4015952,2052657,1963295,1444211,1377374,313564,305412,34758,33432,127889,120629,7008,6707,125227,119741,1559099,1487158,380551,370300,59200,56928,175435,165376,16234,15343,1531820,1460894,1009492,958074,279967,273029,16530,15797,121043,113940,4613,4351,100175,95703,1101864,1046262,334029,325472,32444,31086,160843,151296,11392,10660,520837,502401,434719,419300,33597,32383,18228,17635,6846,6689,2395,2356,25052,24038,457235,440896,46522,44828,26756,25842,14592,14080,4842,4683
R,8,2022,10,4024026,2059038,1964988,1454511,1384158,314390,304550,35564,34296,124118,117412,6802,6540,123653,118032,1567930,1492397,380675,368279,60077,57747,170667,161432,15856,15164,1533282,1458636,1015026,960688,281199,272668,16589,15953,117393,110948,4417,4227,98658,94152,1105972,1047472,334569,324051,32520,31181,156302,147661,11063,10536,525756,506352,439485,423470,33191,31882,18975,18343,6725,6464,2385,2313,24995,23880,461958,444925,46106,44228,27557,26566,14365,13771,4793,4628
R,8,2022,11,4070672,2088272,1982400,1483872,1404287,317511,306738,34443,33130,121461,114326,6710,6404,124275,117515,1597934,1512056,384110,370023,59327,56882,167985,157995,15840,14969,1548544,1465053,1028093,968227,285483,275410,16908,15976,114861,108071,4350,4132,98849,93237,1119263,1054158,339042,326187,33041,31319,153592,144358,11026,10352,539728,517347,455779,436060,32028,31328,17535,17154,6600,6255,2360,2272,25426,24278,478671,457898,45068,43836,26286,25563,14393,13637,4814,4617
R,8,2022,12,4148091,2125011,2023080,1519453,1441039,321581,310196,33869,32636,119763,114025,6420,6296,123925,118888,1633461,1550197,388065,374520,58899,56970,165581,157494,15359,14810,1570030,1491440,1046541,988070,290467,280161,17069,16704,113433,108087,4308,4201,98212,94217,1137327,1074970,343777,331663,33165,32472,151496,144259,10858,10393,554981,531640,472912,452969,31114,30035,16800,15932,6330,5938,2112,2095,25713,24671,496134,475227,44288,42857,25734,24498,14085,13235,4501,4417
R,8,2022,13,4227867,2164894,2062973,1554585,1474331,329293,318924,34057,32725,118520,113614,6517,6446,121922,116933,1666558,1581785,394888,382578,58766,56068,163261,155995,15151,14800,1602456,1525145,1073458,1014510,298078,288657,17628,17033,112178,107675,4436,4364,96678,92906,1162648,1100288,350840,339999,33499,32034,149426,143058,10775,10483,562438,537828,481127,459821,31215,30267,16429,15692,6342,5939,2081,2082,25244,24027,503910,481497,44048,42579,25267,24034,13835,12937,4376,4317
R,8,2022,14,4395141,2251976,2143165,1620585,1534519,342779,332055,35563,33895,123473,118031,6719,6488,122857,118177,1733298,1642952,408937,396683,60289,57758,168389,160539,15693,14793,1666432,1586314,1117874,1057194,310628,301159,18333,17723,117175,112019,4587,4341,97835,93878,1207988,1143678,364159,353418,34340,33009,154708,147437,11171,10438,585544,556851,502711,477325,32151,30896,17230,16172,6298,6012,2132,2147,25022,24299,525310,499274,44778,43265,25949,24749,13681,13102,4522,4355
R,8,2022,15,4401896,2255583,2146313,1630279,1545365,341702,329816,36032,34269,122055,115903,6648,6573,118867,114387,1739344,1650114,405353,391755,60519,57866,165503,157083,15362,14907,1670745,1588534,1127526,1065885,310099,299494,18328,17892,115731,110034,4551,4419,94510,90810,1214632,1149361,361509,349611,34184,33025,151897,144373,10963,10523,584838,557779,502753,479480,31603,30322,17704,16377,6324,5869,2097,2154,24357,23577,524712,500753,43844,42144,26335,24841,13606,12710,4399,4384
R,8,2022,16,4331873,2218192,2113681,1613404,1528446,329883,321262,35117,33552,120020,115724,6514,6316,113254,108381,1717231,1627758,389677,379088,58887,56236,161863,155225,14784,14171,1649085,1570375,1122368,1060027,299925,292142,18093,17537,113942,110153,4458,4288,90299,86228,1205463,1139340,348389,339093,33487,32157,149046,143130,10571,10043,569107,543306,491036,468419,29958,29120,17024,16015,6078,5571,2056,2028,22955,22153,511768,488418,41288,39995,25400,24079,12817,12095,4213,4128
R,8,2022,17,4295797,2199913,2095884,1606256,1518874,322931,313473,34538,33345,121816,119721,6525,6354,107847,104117,1704921,1613941,379150,368241,57773,55667,161900,157987,14395,13953,1643153,1566696,1124881,1061620,293830,285618,17926,17393,116048,114307,4505,4445,85963,83313,1203850,1137948,339368,330242,32982,31882,149721,146549,10314,10103,556760,529188,481375,457254,29101,27855,16612,15952,5768,5414,2020,1909,21884,20804,501071,475993,39782,37999,24791,23785,12179,11438,4081,3850
R,8,2022,18,4320776,2212993,2107783,1621960,1532119,320571,312089,33960,32559,125624,123871,6396,6113,104482,101032,1717524,1624442,374242,364498,56793,54717,164804,161317,14171,13602,1666215,1586576,1147842,1080579,292430,285197,17886,17138,119922,118512,4501,4277,83634,80873,1224641,1154702,336006,327860,32927,31816,152969,150065,10316,9811,546778,521207,474118,451540,28141,26892,16074,15421,5702,5359,1895,1836,20848,20159,492883,469740,38236,36638,23866,22901,11835,11252,3855,3791
R,8,2022,19,4300256,2202816,2097440,1617883,1526511,317725,310556,33579,31959,127260,125511,6379,6075,99990,96828,1709111,1614915,368781,360104,56105,53870,164555,161571,13972,13247,1664704,1584155,1150746,1080706,289970,284544,17566,16890,121741,120230,4504,4306,80177,77479,1224172,1151718,331534,324808,32486,31418,153235,150580,10167,9713,538112,513285,467137,445805,27755,26012,16013,15069,5519,5281,1875,1769,19813,19349,484939,463197,37247,35296,23619,22452,11320,10991,3805,3534
R,8,2022,20,4428606,2255631,2172975,1656127,1581638,331649,327885,34471,32891,128464,127257,6336,6172,98584,97132,1746058,1669984,381759,378008,57292,55666,164863,162507,13759,13427,1707913,1645639,1179769,1122719,303485,301015,18280,17677,122968,122029,4529,4358,78882,77841,1251970,1193811,344318,341859,33322,32861,153609,151711,10142,9847,547718,527336,476358,458919,28164,26870,16191,15214,5496,5228,1807,1814,19702,19291,494088,476173,37441,36149,23970,22805,11254,10796,3617,3580
R,8,2022,21,4703578,2394604,2308974,1752456,1677667,356420,351869,35941,34716,140654,138521,6516,6432,102617,99769,1845806,1768557,408536,402969,60181,58268,178455,174751,14187,13936,1820839,1756773,1252809,1196109,326956,324094,19342,18877,134968,133167,4685,4491,82079,80035,1327631,1269243,369271,365847,35554,34694,166927,163810,10445,10150,573765,552201,499647,481558,29464,27775,16599,15839,5686,5354,1831,1941,20538,19734,518175,499314,39265,37122,24627,23574,11528,10941,3742,3786
R,8,2022,22,4683841,2393969,2289872,1749414,1659248,360923,354123,36372,34634,141379,139130,6632,6311,99249,96426,1839811,1746647,411112,403668,60649,58084,177300,173761,14060,13602,1827587,1750274,1255478,1188911,332238,326738,19785,18904,135798,133858,4778,4492,79510,77371,1328046,1259242,373062,367133,36084,34815,166260,163054,10424,9991,566382,539598,493936,470337,28685,27385,16587,15730,5581,5272,1854,1819,19739,19055,511765,487405,38050,36535,24565,23269,11040,10707,3636,3611
R,8,2022,23,4494444,2302573,2191871,1686532,1592331,343785,335773,34422,33044,137158,134233,6455,5956,94221,90534,1772094,1674282,391150,381995,57844,55728,171111,166513,13910,12926,1767368,1683168,1219831,1148880,316594,309950,18949,18246,131805,129189,4625,4274,75564,72629,1288627,1214778,355195,347729,34922,33804,160486,156288,10288,9573,535205,508703,466701,443451,27191,25823,15473,14798,5353,5044,1830,1682,18657,17905,483467,459504,35955,34266,22922,21924,10625,10225,3622,3353
R,8,2022,24,4410348,2262160,2148188,1652764,1555376,339256,330367,33682,32335,140268,137526,6348,5908,89842,86676,1734012,1633893,384041,374082,56509,54495,172553,168324,13423,12577,1743824,1658192,1200463,1127971,313178,305718,18422,17943,135088,132571,4606,4246,72067,69743,1265772,1191320,349692,341448,33998,33277,162398,158587,10037,9349,518336,489996,452301,427405,26078,24649,15260,14392,5180,4955,1742,1662,17775,16933,468240,442573,34349,32634,22511,21218,10155,9737,3386,3228
R,8,2022,25,4347486,2227988,2119498,1626269,1533127,332139,324105,32761,31301,144734,141877,6274,5750,85811,83338,1703893,1608189,374117,365468,55282,53437,175898,171674,13102,12393,1722465,1642695,1185105,1116943,306914,300492,17882,17366,139683,137078,4552,4174,68329,66642,1247089,1177039,340708,334026,33215,32640,165978,162252,9757,9252,505523,476803,441164,416184,25225,23613,14879,13935,5051,4799,1722,1576,17482,16696,456804,431150,33409,31442,22067,20797,9920,9422,3345,3141
R,8,2022,26,4350614,2228282,2122332,1626733,1533217,329045,323307,32622,30859,149693,148184,6422,5966,83767,80799,1702348,1605875,369273,362814,55362,52886,180198,177390,13219,12632,1729038,1650193,1190711,1120686,304382,300142,17878,17081,144753,143371,4651,4310,66663,64603,1251011,1178885,336741,332114,33339,32272,170586,168045,9880,9497,499244,472139,436022,412531,24663,23165,14744,13778,4940,4813,1771,1656,17104,16196,451337,426990,32532,30700,22023,20614,9612,9345,3339,3135
R,8,2022,27,4418614,2260125,2158489,1643123,1552662,343274,336148,32827,31386,152622,152841,6540,6338,81739,79114,1716370,1623365,381939,374649,55852,53519,182503,181335,13474,13082,1759080,1683821,1205120,1138079,318235,312308,18265,17514,147601,148037,4769,4625,65090,63258,1263446,1194709,349255,343332,34203,33008,172996,172125,10122,9865,501045,474668,438003,414583,25039,23840,14562,13872,5021,4804,1771,1713,16649,15856,452924,428656,32684,31317,21649,20511,9507,9210,3352,3217
R,8,2022,28,4490634,2294773,2195861,1660346,1570861,358227,350878,33124,32093,157269,157677,6530,6490,79277,77862,1730985,1640118,394872,388004,56283,54846,186498,185740,13599,13233,1791476,1719907,1219743,1155160,332885,326880,18726,18015,152386,152864,4801,4778,62935,62210,1275810,1210516,362143,356790,34800,34045,177169,176605,10271,10009,503297,475954,440603,415701,25342,23998,14398,14078,4883,4813,1729,1712,16342,15652,455175,429602,32729,31214,21483,20801,9329,9135,3328,3224
R,8,2022,29,4568829,2332917,2235912,1684384,1595168,370300,361986,34454,32997,161128,164026,6826,6527,75825,75208,1751672,1661796,404563,397113,57124,55731,189482,191299,13672,13228,1825705,1758620,1240244,1177949,344410,337847,19456,18888,156355,159201,4975,4796,60265,59939,1293759,1231081,371620,365850,35257,34920,180540,182399,10337,9998,507212,477292,444140,417219,25890,24139,14998,14109,4773,4825,1851,1731,15560,15269,457913,430715,32943,31263,21867,20811,8942,8900,3335,3230
R,8,2022,30,4664019,2375097,2288922,1716384,1632630,375116,370366,35809,33606,166547,171267,7012,6692,74229,74361,1781877,1698113,407345,404017,58844,56190,194721,199206,13958,13565,1861673,1807088,1267345,1212067,348746,345158,20254,19436,161673,166314,5042,4934,58613,59179,1319019,1264219,373888,371770,36326,35396,185761,190106,10502,10226,513424,481834,449039,420563,26370,25208,15555,14170,4874,4953,1970,1758,15616,15182,462858,433894,33457,32247,22518,20794,8960,9100,3456,3339
R,8,2022,31,4737214,2405072,2332142,1738763,1661170,377495,378205,35786,33058,174391,179873,7704,7079,70933,72757,1800409,1724487,407618,411002,57846,54972,202448,208131,14916,14212,1895079,1858280,1294401,1249853,350474,351829,20049,19239,169167,174544,5592,5269,55396,57546,1342387,1299832,373574,377524,35202,34543,193066,198550,11219,10909,509993,473862,444362,411317,27021,26376,15737,13819,5224,5329,2112,1810,15537,15211,458022,424655,34044,33478,22644,20429,9382,9581,3697,3303
R,8,2022,32,4758288,2414612,2343676,1753902,1673881,372305,376244,35434,32399,178596,184963,7870,7227,66505,68962,1811853,1734055,399750,406674,56070,53626,205494,211663,14635,13928,1904796,1876588,1309064,1268421,345435,349763,19524,18939,173332,179769,5653,5408,51788,54288,1354016,1315655,366227,373339,33666,33677,196318,202540,10950,10689,509816,467088,444838,405460,26870,26481,15910,13460,5264,5194,2217,1819,14717,14674,457837,418400,33523,33335,22404,19949,9176,9123,3685,3239
R,8,2022,33,4622391,2346894,2275497,1711597,1625875,352300,359889,34133,30872,179155,187618,7757,6849,61952,64394,1765564,1681834,377416,387862,53774,50658,204146,213070,14028,13261,1856145,1829857,1283277,1238564,326531,334626,18558,18018,174143,182524,5698,5174,47938,50951,1324888,1282673,345237,356322,31843,31873,195531,204395,10656,10256,490749,445640,428320,387311,25769,25263,15575,12854,5012,5094,2059,1675,14014,13443,440676,399161,32179,31540,21931,18785,8615,8675,3372,3005
R,8,2022,34,4544118,2304504,2239614,1696669,1614420,331875,342208,33809,30281,175651,184592,7694,6833,58806,61280,1747676,1667760,355081,368528,52338,49232,199901,208898,13898,12982,1813042,1797216,1266454,1229565,307103,317405,18053,17314,170781,179740,5586,5149,45065,48043,1305386,1271307,324112,337424,30336,30453,191505,200534,10421,10036,491462,442398,430215,384855,24772,24803,15756,12967,4870,4852,2108,1684,13741,13237,442290,396453,30969,31104,22002,18779,8396,8364,3477,2946
R,8,2022,35,4474901,2274140,2200761,1687679,1594663,318304,329373,32605,29332,172724,181541,7619,6726,55209,59126,1735556,1646138,340016,354465,50428,48008,195357,205029,13430,12592,1788223,1764168,1261039,1214291,294393,305205,17251,16754,167912,176881,5467,4996,42161,46041,1297363,1254228,310156,324144,29106,29590,187290,197001,10091,9634,485917,436593,426640,380372,23911,24168,15354,12578,4812,4660,2152,1730,13048,13085,438193,391910,29860,30321,21322,18418,8067,8028,3339,2958
R,8,2022,36,4483257,2279767,2203490,1702411,1606112,310907,323795,32326,29188,172813,181172,7682,6817,53628,56406,1748923,1654912,331439,347294,49812,47572,194877,203558,13517,12583,1789698,1766742,1271631,1224910,287030,299741,16715,16443,167975,176623,5495,5130,40852,43895,1306892,1262706,301765,317442,28333,29234,186802,195730,10101,9724,490069,436748,430780,381202,23877,24054,15611,12745,4838,4549,2187,1687,12776,12511,442031,392206,29674,29852,21479,18338,8075,7828,3416,2859
R,8,2022,37,4482225,2276204,2206021,1706799,1611372,306208,320923,31702,28879,172091,182527,7595,6809,51809,55511,1751661,1659473,325744,343347,49091,47240,193318,204888,13279,12601,1786245,1769389,1275509,1229976,282938,297115,16164,16243,167330,178009,5386,5166,38918,42880,1308944,1266959,296711,313591,27557,28954,185389,197127,9859,9767,489959,436632,431290,381396,23270,23808,15538,12636,4761,4518,2209,1643,12891,12631,442717,392514,29033,29756,21534,18286,7929,7761,3420,2834
R,8,2022,38,4391714,2225582,2166132,1671616,1583403,294026,311961,31264,28473,171680,182070,7322,6612,49674,53613,1714603,1629747,312490,333053,48154,46550,192173,204011,12829,12347,1746789,1734528,1249817,1205793,271554,288917,15957,15883,166927,177731,5227,4943,37307,41261,1281887,1241305,284517,304295,27067,28367,184330,196402,9538,9480,478793,431604,421799,377610,22472,23044,15307,12590,4753,4339,2095,1669,12367,12352,432716,388442,27973,28758,21087,18183,7843,7609,3291,2867
R,8,2022,39,4436837,2247139,2189698,1693770,1603792,295290,314641,31765,28923,169296,182057,7385,6761,49633,53524,1736714,1649903,313599,335566,48784,47384,189679,203726,12865,12542,1763213,1751578,1266963,1220990,272808,290792,16073,16014,164598,177625,5320,5067,37451,41090,1299116,1256194,285657,306013,27444,28745,181906,196084,9640,9639,483926,438120,426807,382802,22482,23849,15692,12909,4698,4432,2065,1694,12182,12434,437598,393709,27942,29553,21340,18639,7773,7642,3225,2903
R,8,2022,40,4443599,2248459,2195140,1699222,1610585,294506,315752,31351,28387,167351,181316,7408,6711,48621,52389,1741258,1655670,312341,336442,48407,46696,187092,202229,12869,12337,1763449,1752761,1271332,1223260,271929,292020,15879,15499,162635,176700,5290,4963,36384,40319,1302523,1257775,284375,307150,27181,28225,179253,194487,9584,9438,485010,442379,427890,387325,22577,23732,15472,12888,4716,4616,2118,1748,12237,12070,438735,397895,27966,29292,21226,18471,7839,7742,3285,2899
R,8,2022,41,4375189,2212131,2163058,1679085,1592087,289456,311523,30322,28071,158544,174036,7153,6252,47571,51089,1720003,1636133,306819,331783,47241,46022,177802,194155,12512,11742,1738571,1728599,1260909,1211685,267700,288218,15218,15516,153904,169530,5112,4589,35728,39061,1291421,1245156,279839,302869,26505,27915,170203,186653,9314,8976,473560,434459,418176,380402,21756,23305,15104,12555,4640,4506,2041,1663,11843,12028,428582,390977,26980,28914,20736,18107,7599,7502,3198,2766
R,8,2022,42,4369745,2208615,2161130,1673472,1586152,294667,317990,30726,27951,155833,172004,7181,6453,46736,50580,1713725,1629648,311765,338047,47828,46044,174478,191786,12521,11980,1728174,1725502,1249594,1204552,272531,294606,15338,15432,151138,167533,5018,4813,34555,38566,1279110,1237441,284267,309048,26637,28002,166681,184287,9204,9222,480441,435628,423878,381600,22136,23384,15388,12519,4695,4471,2163,1640,12181,12014,434615,392207,27498,28999,21191,18042,7797,7499,3317,2758
R,8,2022,43,4188283,2110253,2078030,1602207,1526235,279027,305098,28828,26390,150138,166957,6381,5945,43672,47405,1639801,1566926,294877,323712,44764,43458,167571,185600,11378,11026,1661857,1663049,1206086,1162942,258335,282623,14636,14442,145891,162744,4503,4401,32406,35897,1233733,1193536,269208,295778,25167,26226,160579,178518,8414,8440,448396,414981,396121,363293,20692,22475,14192,11948,4247,4213,1878,1544,11266,11508,406068,373390,25669,27934,19597,17232,6992,7082,2964,2586
R,8,2022,44,4088355,2058149,2030206,1570060,1497114,267769,293943,27782,26061,144697,162000,6140,5589,41701,45499,1605806,1536029,282749,311586,43223,42807,161415,179888,10681,10422,1616255,1619412,1178540,1136700,247896,272295,14061,14198,140546,157719,4392,4135,30820,34365,1204661,1165836,258129,284735,24292,25756,154551,172883,7950,7990,441894,410794,391520,360414,19873,21648,13721,11863,4151,4281,1748,1454,10881,11134,401145,370193,24620,26851,18931,17051,6864,7005,2731,2432
R,8,2022,45,4042110,2029676,2012434,1551197,1485606,262020,290257,27720,25771,142779,161084,5988,5620,39972,44096,1585563,1523153,276245,307175,42803,42300,158629,178454,10466,10423,1595200,1603246,1165697,1125403,243030,269054,14262,14397,138511,156912,4237,4126,29463,33354,1190725,1153556,252566,280995,24377,25914,151757,171545,7719,7923,434476,409188,385500,360203,18990,21203,13458,11374,4268,4172,1751,1494,10509,10742,394838,369597,23679,26180,18426,16386,6872,6909,2747,2500
R,8,2022,46,3896139,1956112,1940027,1492168,1433114,250230,276674,26672,24633,143183,159134,5587,5305,38272,41167,1525079,1468088,263398,292253,41258,40292,158541,175470,9968,9742,1533941,1539656,1116988,1079852,231938,256274,13612,13482,139173,155020,4026,3897,28204,31131,1140966,1106043,240683,267207,23365,24405,152103,168812,7452,7438,422171,400371,375180,353262,18292,20400,13060,11151,4010,4114,1561,1408,10068,10036,384113,362045,22715,25046,17893,15887,6438,6658,2516,2304
R,8,2022,47,3931500,1973484,1958016,1509801,1450137,251089,278798,26286,24699,144772,159690,5665,5103,35871,39589,1540322,1483723,263421,293486,40273,39877,159149,175506,9760,9316,1556464,1562141,1137527,1099439,233768,259400,13415,13672,140807,155746,4117,3780,26830,30104,1160095,1124724,242189,269674,22948,24308,153012,169240,7370,7131,417020,395875,372274,350698,17321,19398,12871,11027,3965,3944,1548,1323,9041,9485,380227,358999,21232,23812,17325,15569,6137,6266,2390,2185
R,8,2022,48,3866697,1938920,1927777,1484737,1429403,245248,273576,25909,24073,143317,157788,5287,5023,34422,37914,1513976,1461388,256915,287571,39516,38852,157148,172866,9280,9116,1536034,1541634,1124142,1086145,228955,255121,13282,13436,139696,154054,3895,3730,26064,29148,1146067,1110457,236987,265110,22705,24002,151550,166997,7102,7013,402886,386143,360595,343258,16293,18455,12627,10637,3621,3734,1392,1293,8358,8766,367909,350931,19928,22461,16811,14850,5598,5869,2178,2103
R,8,2022,49,3900657,1953036,1947621,1495895,1444337,249885,279085,25332,24335,142696,157696,5208,4946,34020,37222,1524716,1475644,261100,292669,38891,39104,156503,172579,9117,8941,1559949,1567982,1143722,1106754,234047,261045,13236,13701,139167,153977,3869,3706,25908,28799,1165438,1130714,241754,270785,22740,24442,151080,166768,7013,6902,393087,379639,352173,337583,15838,18040,12096,10634,3529,3719,1339,1240,8112,8423,359278,344930,19346,21884,16151,14662,5423,5811,2104,2039
R,8,2022,50,4073209,2042215,2030994,1575572,1518640,259482,288320,25886,24402,142236,157479,5192,4899,33847,37254,1604125,1549972,270411,301557,39888,39661,155723,172120,9102,8969,1651760,1654258,1225516,1183085,243893,270634,13777,13986,138628,153886,3878,3662,26068,29005,1247237,1207202,251562,280167,23841,25192,150291,166592,7017,6975,390455,376736,350056,335555,15589,17686,12109,10416,3608,3593,1314,1237,7779,8249,356888,342770,18849,21390,16047,14469,5432,5528,2085,1994
R,8,2022,51,4313338,2166850,2146488,1691406,1624372,269957,300847,26315,25219,139082,153031,5227,4980,34863,38039,1720895,1656380,281095,314230,41058,41187,152757,167600,9316,9270,1778444,1772435,1343136,1291533,254455,283217,14473,14611,135430,149470,3885,3752,27065,29852,1365808,1316400,262268,292924,25242,26603,147268,162046,7201,7257,388406,374053,348270,332839,15502,17630,11842,10608,3652,3561,1342,1228,7798,8187,355087,339980,18827,21306,15816,14584,5489,5554,2115,2013
R,8,2022,52,4283163,2150906,2132257,1683737,1621476,266321,293564,25982,24590,135811,150803,5223,5051,33832,36773,1712277,1652150,277115,306438,40518,40379,148787,164911,9314,9310,1771460,1771582,1343813,1300413,251021,276703,14191,14577,132296,147234,3925,3846,26214,28809,1365675,1324242,258628,286053,24832,26421,143460,159272,7269,7321,379446,360675,339924,321063,15300,16861,11791,10013,3515,3569,1298,1205,7618,7964,346602,327908,18487,20385,15686,13958,5327,5639,2045,1989
R,8,2022,53,4111558,2060052,2051506,1621117,1569507,248869,276183,24713,23536,128968,143544,4871,4800,31514,33936,1647785,1597868,258523,287663,38684,38644,141024,156348,8601,8683,1702333,1709383,1300151,1264734,234592,260247,13859,13996,125736,140193,3689,3644,24306,26569,1320529,1286757,241191,268430,24118,25400,136134,151197,6714,6800,357719,342123,320966,304773,14277,15936,10854,9540,3232,3351,1182,1156,7208,7367,327256,311111,17332,19233,14566,13244,4890,5151,1887,1883
R,8,2022,54,4014558,2007911,2006647,1578909,1533069,247552,275629,24048,22947,123265,138186,4626,4615,29511,32201,1603651,1559716,256521,286472,37449,37528,134480,150195,8183,8530,1661287,1674551,1267937,1236740,233421,260078,13426,13896,120232,135085,3466,3493,22805,25259,1286809,1257380,239568,267840,23382,25020,129903,145435,6386,6726,346624,332096,310972,296329,14131,15551,10622,9051,3033,3101,1160,1122,6706,6942,316842,302336,16953,18632,14067,12508,4577,4760,1797,1804
R,8,2022,55,4017064,2000934,2016130,1585343,1553589,245175,276039,23311,22906,114020,127822,4675,4574,28410,31200,1609164,1579459,253695,286748,36549,37384,124577,138949,8145,8308,1668770,1694491,1286861,1266555,231789,260893,13426,14214,111060,124875,3545,3484,22089,24470,1305160,1286598,237620,268560,23354,25281,120180,134429,6438,6589,332164,321639,298482,287034,13386,15146,9885,8692,2960,2947,1130,1090,6321,6730,304004,292861,16075,18188,13195,12103,4397,4520,1707,1719
R,8,2022,56,4061194,2018348,2042846,1596548,1573379,251567,283370,23513,23081,114151,127713,4565,4557,28004,30746,1619736,1598822,260036,293609,36870,37730,124317,138650,8082,8280,1692192,1726824,1303802,1291438,238034,268562,13706,14508,111323,124696,3502,3546,21825,24074,1321606,1311134,243813,275828,23927,25779,120054,134034,6431,6604,326156,316022,292746,281941,13533,14808,9807,8573,2828,3017,1063,1011,6179,6672,298130,287688,16223,17781,12943,11951,4263,4616,1651,1676
R,8,2022,57,4213271,2083330,2129941,1655256,1649864,257382,291908,24000,23911,113677,128054,4703,4678,28312,31526,1678829,1675887,265661,302290,37767,39208,123931,139037,8248,8525,1762371,1815875,1367139,1369632,244206,277132,14410,15444,110850,125100,3667,3673,22099,24894,1385293,1389933,249891,284583,24853,27383,119712,134513,6589,6854,320959,314066,288117,280232,13176,14776,9590,8467,2827,2954,1036,1005,6213,6632,293536,285954,15770,17707,12914,11825,4219,4524,1659,1671
